year,category1,category2,category1_index,category2_index,exchange
2010 to 2011,Natural Forest,"River, Lake and Ocean",7,12,5018.0
2010 to 2011,Natural Forest,Rocky outcrop,7,13,1366.0
2010 to 2011,Natural Forest,Salt flat,7,14,19.0
2010 to 2011,Natural Forest,Urban Infrastructure,7,15,1.0
2010 to 2011,Non Observed,Other Non Forest Natural Formation,8,9,0.0
2010 to 2011,Non Observed,Other Non Vegetated Area,8,10,0.0
2010 to 2011,Non Observed,Pasture,8,11,0.0
2010 to 2011,Non Observed,"River, Lake and Ocean",8,12,2.0
2010 to 2011,Non Observed,Rocky outcrop,8,13,0.0
2010 to 2011,Non Observed,Salt flat,8,14,0.0
2010 to 2011,Non Observed,Urban Infrastructure,8,15,0.0
2010 to 2011,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,0.0
2010 to 2011,Other Non Forest Natural Formation,Pasture,9,11,0.0
2010 to 2011,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,0.0
2010 to 2011,Other Non Forest Natural Formation,Rocky outcrop,9,13,0.0
2010 to 2011,Other Non Forest Natural Formation,Salt flat,9,14,0.0
2010 to 2011,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2010 to 2011,Other Non Vegetated Area,Pasture,10,11,9589.0
2010 to 2011,Other Non Vegetated Area,"River, Lake and Ocean",10,12,59.0
2010 to 2011,Other Non Vegetated Area,Rocky outcrop,10,13,59.0
2010 to 2011,Other Non Vegetated Area,Salt flat,10,14,1.0
2010 to 2011,Other Non Vegetated Area,Urban Infrastructure,10,15,0.0
2010 to 2011,Pasture,"River, Lake and Ocean",11,12,306.0
2010 to 2011,Pasture,Rocky outcrop,11,13,306.0
2010 to 2011,Pasture,Salt flat,11,14,0.0
2010 to 2011,Pasture,Urban Infrastructure,11,15,0.0
2010 to 2011,"River, Lake and Ocean",Rocky outcrop,12,13,63.0
2010 to 2011,"River, Lake and Ocean",Salt flat,12,14,2.0
2010 to 2011,"River, Lake and Ocean",Urban Infrastructure,12,15,0.0
2010 to 2011,Rocky outcrop,Salt flat,13,14,0.0
2010 to 2011,Rocky outcrop,Urban Infrastructure,13,15,0.0
2010 to 2011,Salt flat,Urban Infrastructure,14,15,0.0
2011 to 2012,Agriculture,Aquaculture,0,1,0.0
2011 to 2012,Agriculture,Beach and Dune,0,2,8.0
2011 to 2012,Agriculture,Forest Plantation,0,3,9.0
2011 to 2012,Agriculture,Grassland,0,4,611.0
2011 to 2012,Agriculture,Mining,0,5,0.0
2011 to 2012,Agriculture,Mosaic of Agriculture and Pasture,0,6,8040.0
2011 to 2012,Agriculture,Natural Forest,0,7,9707.0
2011 to 2012,Agriculture,Non Observed,0,8,0.0
2011 to 2012,Agriculture,Other Non Forest Natural Formation,0,9,0.0
2011 to 2012,Agriculture,Other Non Vegetated Area,0,10,88.0
2011 to 2012,Agriculture,Pasture,0,11,31400.0
2011 to 2012,Agriculture,"River, Lake and Ocean",0,12,11.0
2011 to 2012,Agriculture,Rocky outcrop,0,13,0.0
2011 to 2012,Agriculture,Salt flat,0,14,0.0
2011 to 2012,Agriculture,Urban Infrastructure,0,15,0.0
2011 to 2012,Aquaculture,Beach and Dune,1,2,3.0
2011 to 2012,Aquaculture,Forest Plantation,1,3,0.0
2011 to 2012,Aquaculture,Grassland,1,4,0.0
2011 to 2012,Aquaculture,Mining,1,5,0.0
2011 to 2012,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2011 to 2012,Aquaculture,Natural Forest,1,7,18.0
2011 to 2012,Aquaculture,Non Observed,1,8,1.0
2011 to 2012,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2011 to 2012,Aquaculture,Other Non Vegetated Area,1,10,0.0
2011 to 2012,Aquaculture,Pasture,1,11,11.0
2011 to 2012,Aquaculture,"River, Lake and Ocean",1,12,16.0
2011 to 2012,Aquaculture,Rocky outcrop,1,13,0.0
2011 to 2012,Aquaculture,Salt flat,1,14,0.0
2011 to 2012,Aquaculture,Urban Infrastructure,1,15,0.0
2011 to 2012,Beach and Dune,Forest Plantation,2,3,0.0
2011 to 2012,Beach and Dune,Grassland,2,4,0.0
2011 to 2012,Beach and Dune,Mining,2,5,0.0
2011 to 2012,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2011 to 2012,Beach and Dune,Natural Forest,2,7,2.0
2011 to 2012,Beach and Dune,Non Observed,2,8,2.0
2011 to 2012,Beach and Dune,Other Non Forest Natural Formation,2,9,0.0
2011 to 2012,Beach and Dune,Other Non Vegetated Area,2,10,0.0
2011 to 2012,Beach and Dune,Pasture,2,11,60.0
2011 to 2012,Beach and Dune,"River, Lake and Ocean",2,12,5.0
2011 to 2012,Beach and Dune,Rocky outcrop,2,13,1.0
2011 to 2012,Beach and Dune,Salt flat,2,14,1.0
2011 to 2012,Beach and Dune,Urban Infrastructure,2,15,1.0
2011 to 2012,Forest Plantation,Grassland,3,4,0.0
2011 to 2012,Forest Plantation,Mining,3,5,0.0
2011 to 2012,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2011 to 2012,Forest Plantation,Natural Forest,3,7,0.0
2011 to 2012,Forest Plantation,Non Observed,3,8,0.0
2011 to 2012,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
2011 to 2012,Forest Plantation,Other Non Vegetated Area,3,10,0.0
2011 to 2012,Forest Plantation,Pasture,3,11,0.0
2011 to 2012,Forest Plantation,"River, Lake and Ocean",3,12,0.0
2011 to 2012,Forest Plantation,Rocky outcrop,3,13,0.0
2011 to 2012,Forest Plantation,Salt flat,3,14,0.0
2011 to 2012,Forest Plantation,Urban Infrastructure,3,15,0.0
2011 to 2012,Grassland,Mining,4,5,1.0
2011 to 2012,Grassland,Mosaic of Agriculture and Pasture,4,6,1.0
2011 to 2012,Grassland,Natural Forest,4,7,22424.0
2011 to 2012,Grassland,Non Observed,4,8,11.0
2011 to 2012,Grassland,Other Non Forest Natural Formation,4,9,0.0
2011 to 2012,Grassland,Other Non Vegetated Area,4,10,0.0
2011 to 2012,Grassland,Pasture,4,11,585.0
2011 to 2012,Grassland,"River, Lake and Ocean",4,12,236.0
2011 to 2012,Grassland,Rocky outcrop,4,13,236.0
2011 to 2012,Grassland,Salt flat,4,14,20.0
2011 to 2012,Grassland,Urban Infrastructure,4,15,0.0
2011 to 2012,Mining,Mosaic of Agriculture and Pasture,5,6,1.0
2011 to 2012,Mining,Natural Forest,5,7,1.0
2011 to 2012,Mining,Non Observed,5,8,0.0
2011 to 2012,Mining,Other Non Forest Natural Formation,5,9,0.0
2011 to 2012,Mining,Other Non Vegetated Area,5,10,0.0
2011 to 2012,Mining,Pasture,5,11,0.0
2011 to 2012,Mining,"River, Lake and Ocean",5,12,0.0
2011 to 2012,Mining,Rocky outcrop,5,13,0.0
2011 to 2012,Mining,Salt flat,5,14,0.0
2011 to 2012,Mining,Urban Infrastructure,5,15,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Natural Forest,6,7,165657.0
2011 to 2012,Mosaic of Agriculture and Pasture,Non Observed,6,8,1.0
2011 to 2012,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Pasture,6,11,2343.0
2011 to 2012,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,1168.0
2011 to 2012,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,560.0
2011 to 2012,Mosaic of Agriculture and Pasture,Salt flat,6,14,3.0
2011 to 2012,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,3.0
2011 to 2012,Natural Forest,Non Observed,7,8,3.0
2011 to 2012,Natural Forest,Other Non Forest Natural Formation,7,9,0.0
2011 to 2012,Natural Forest,Other Non Vegetated Area,7,10,0.0
2011 to 2012,Natural Forest,Pasture,7,11,774.0
2011 to 2012,Natural Forest,"River, Lake and Ocean",7,12,6007.0
2011 to 2012,Natural Forest,Rocky outcrop,7,13,1188.0
2011 to 2012,Natural Forest,Salt flat,7,14,15.0
2011 to 2012,Natural Forest,Urban Infrastructure,7,15,2.0
2011 to 2012,Non Observed,Other Non Forest Natural Formation,8,9,0.0
2011 to 2012,Non Observed,Other Non Vegetated Area,8,10,0.0
2011 to 2012,Non Observed,Pasture,8,11,1.0
2011 to 2012,Non Observed,"River, Lake and Ocean",8,12,1.0
2011 to 2012,Non Observed,Rocky outcrop,8,13,0.0
2011 to 2012,Non Observed,Salt flat,8,14,0.0
2011 to 2012,Non Observed,Urban Infrastructure,8,15,0.0
2011 to 2012,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,0.0
2011 to 2012,Other Non Forest Natural Formation,Pasture,9,11,0.0
2011 to 2012,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,0.0
2011 to 2012,Other Non Forest Natural Formation,Rocky outcrop,9,13,0.0
2011 to 2012,Other Non Forest Natural Formation,Salt flat,9,14,0.0
2011 to 2012,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2011 to 2012,Other Non Vegetated Area,Pasture,10,11,5977.0
2011 to 2012,Other Non Vegetated Area,"River, Lake and Ocean",10,12,59.0
2011 to 2012,Other Non Vegetated Area,Rocky outcrop,10,13,59.0
2011 to 2012,Other Non Vegetated Area,Salt flat,10,14,1.0
2011 to 2012,Other Non Vegetated Area,Urban Infrastructure,10,15,0.0
2011 to 2012,Pasture,"River, Lake and Ocean",11,12,681.0
2011 to 2012,Pasture,Rocky outcrop,11,13,661.0
2011 to 2012,Pasture,Salt flat,11,14,0.0
2011 to 2012,Pasture,Urban Infrastructure,11,15,0.0
2011 to 2012,"River, Lake and Ocean",Rocky outcrop,12,13,113.0
2011 to 2012,"River, Lake and Ocean",Salt flat,12,14,2.0
2011 to 2012,"River, Lake and Ocean",Urban Infrastructure,12,15,0.0
2011 to 2012,Rocky outcrop,Salt flat,13,14,0.0
2011 to 2012,Rocky outcrop,Urban Infrastructure,13,15,0.0
2011 to 2012,Salt flat,Urban Infrastructure,14,15,1.0
2012 to 2013,Agriculture,Aquaculture,0,1,0.0
2012 to 2013,Agriculture,Beach and Dune,0,2,11.0
2012 to 2013,Agriculture,Forest Plantation,0,3,9.0
2012 to 2013,Agriculture,Grassland,0,4,342.0
2012 to 2013,Agriculture,Mining,0,5,0.0
2012 to 2013,Agriculture,Mosaic of Agriculture and Pasture,0,6,3507.0
2012 to 2013,Agriculture,Natural Forest,0,7,1795.0
2012 to 2013,Agriculture,Non Observed,0,8,0.0
2012 to 2013,Agriculture,Other Non Forest Natural Formation,0,9,0.0
2012 to 2013,Agriculture,Other Non Vegetated Area,0,10,66.0
2012 to 2013,Agriculture,Pasture,0,11,5767.0
2012 to 2013,Agriculture,"River, Lake and Ocean",0,12,0.0
2012 to 2013,Agriculture,Rocky outcrop,0,13,2.0
2012 to 2013,Agriculture,Salt flat,0,14,0.0
2012 to 2013,Agriculture,Urban Infrastructure,0,15,0.0
2012 to 2013,Aquaculture,Beach and Dune,1,2,1.0
2012 to 2013,Aquaculture,Forest Plantation,1,3,0.0
2012 to 2013,Aquaculture,Grassland,1,4,0.0
2012 to 2013,Aquaculture,Mining,1,5,0.0
2012 to 2013,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2012 to 2013,Aquaculture,Natural Forest,1,7,1.0
2012 to 2013,Aquaculture,Non Observed,1,8,5.0
2012 to 2013,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2012 to 2013,Aquaculture,Other Non Vegetated Area,1,10,0.0
2012 to 2013,Aquaculture,Pasture,1,11,0.0
2012 to 2013,Aquaculture,"River, Lake and Ocean",1,12,0.0
2012 to 2013,Aquaculture,Rocky outcrop,1,13,1.0
2012 to 2013,Aquaculture,Salt flat,1,14,1.0
2012 to 2013,Aquaculture,Urban Infrastructure,1,15,0.0
2012 to 2013,Beach and Dune,Forest Plantation,2,3,0.0
2012 to 2013,Beach and Dune,Grassland,2,4,0.0
2012 to 2013,Beach and Dune,Mining,2,5,0.0
2012 to 2013,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2012 to 2013,Beach and Dune,Natural Forest,2,7,2.0
2012 to 2013,Beach and Dune,Non Observed,2,8,2.0
2012 to 2013,Beach and Dune,Other Non Forest Natural Formation,2,9,0.0
2012 to 2013,Beach and Dune,Other Non Vegetated Area,2,10,0.0
2012 to 2013,Beach and Dune,Pasture,2,11,25.0
2012 to 2013,Beach and Dune,"River, Lake and Ocean",2,12,24.0
2012 to 2013,Beach and Dune,Rocky outcrop,2,13,2.0
2012 to 2013,Beach and Dune,Salt flat,2,14,2.0
2012 to 2013,Beach and Dune,Urban Infrastructure,2,15,2.0
2012 to 2013,Forest Plantation,Grassland,3,4,0.0
2012 to 2013,Forest Plantation,Mining,3,5,0.0
2012 to 2013,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2012 to 2013,Forest Plantation,Natural Forest,3,7,1.0
2012 to 2013,Forest Plantation,Non Observed,3,8,0.0
2012 to 2013,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
2012 to 2013,Forest Plantation,Other Non Vegetated Area,3,10,0.0
2012 to 2013,Forest Plantation,Pasture,3,11,0.0
2012 to 2013,Forest Plantation,"River, Lake and Ocean",3,12,0.0
2012 to 2013,Forest Plantation,Rocky outcrop,3,13,0.0
2012 to 2013,Forest Plantation,Salt flat,3,14,0.0
2012 to 2013,Forest Plantation,Urban Infrastructure,3,15,0.0
2012 to 2013,Grassland,Mining,4,5,0.0
2012 to 2013,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2012 to 2013,Grassland,Natural Forest,4,7,28980.0
2012 to 2013,Grassland,Non Observed,4,8,7.0
2012 to 2013,Grassland,Other Non Forest Natural Formation,4,9,0.0
2012 to 2013,Grassland,Other Non Vegetated Area,4,10,0.0
2012 to 2013,Grassland,Pasture,4,11,838.0
2012 to 2013,Grassland,"River, Lake and Ocean",4,12,219.0
2012 to 2013,Grassland,Rocky outcrop,4,13,219.0
2012 to 2013,Grassland,Salt flat,4,14,69.0
2012 to 2013,Grassland,Urban Infrastructure,4,15,1.0
2012 to 2013,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2012 to 2013,Mining,Natural Forest,5,7,0.0
2012 to 2013,Mining,Non Observed,5,8,0.0
2012 to 2013,Mining,Other Non Forest Natural Formation,5,9,0.0
2012 to 2013,Mining,Other Non Vegetated Area,5,10,0.0
2012 to 2013,Mining,Pasture,5,11,0.0
2012 to 2013,Mining,"River, Lake and Ocean",5,12,0.0
2012 to 2013,Mining,Rocky outcrop,5,13,0.0
2012 to 2013,Mining,Salt flat,5,14,0.0
2012 to 2013,Mining,Urban Infrastructure,5,15,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Natural Forest,6,7,124475.0
2012 to 2013,Mosaic of Agriculture and Pasture,Non Observed,6,8,1.0
2012 to 2013,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Pasture,6,11,1199.0
2012 to 2013,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,809.0
2012 to 2013,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,428.0
2012 to 2013,Mosaic of Agriculture and Pasture,Salt flat,6,14,4.0
2012 to 2013,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,3.0
2012 to 2013,Natural Forest,Non Observed,7,8,3.0
2012 to 2013,Natural Forest,Other Non Forest Natural Formation,7,9,0.0
2012 to 2013,Natural Forest,Other Non Vegetated Area,7,10,0.0
2012 to 2013,Natural Forest,Pasture,7,11,498.0
2012 to 2013,Natural Forest,"River, Lake and Ocean",7,12,2623.0
2012 to 2013,Natural Forest,Rocky outcrop,7,13,2179.0
2012 to 2013,Natural Forest,Salt flat,7,14,10.0
2012 to 2013,Natural Forest,Urban Infrastructure,7,15,1.0
2012 to 2013,Non Observed,Other Non Forest Natural Formation,8,9,0.0
2012 to 2013,Non Observed,Other Non Vegetated Area,8,10,0.0
2012 to 2013,Non Observed,Pasture,8,11,0.0
2012 to 2013,Non Observed,"River, Lake and Ocean",8,12,1.0
2012 to 2013,Non Observed,Rocky outcrop,8,13,0.0
2012 to 2013,Non Observed,Salt flat,8,14,0.0
2012 to 2013,Non Observed,Urban Infrastructure,8,15,0.0
2012 to 2013,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,0.0
2012 to 2013,Other Non Forest Natural Formation,Pasture,9,11,0.0
2012 to 2013,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,0.0
2012 to 2013,Other Non Forest Natural Formation,Rocky outcrop,9,13,0.0
2012 to 2013,Other Non Forest Natural Formation,Salt flat,9,14,0.0
2012 to 2013,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2012 to 2013,Other Non Vegetated Area,Pasture,10,11,4510.0
2012 to 2013,Other Non Vegetated Area,"River, Lake and Ocean",10,12,101.0
2012 to 2013,Other Non Vegetated Area,Rocky outcrop,10,13,88.0
2012 to 2013,Other Non Vegetated Area,Salt flat,10,14,1.0
2012 to 2013,Other Non Vegetated Area,Urban Infrastructure,10,15,0.0
2012 to 2013,Pasture,"River, Lake and Ocean",11,12,435.0
2012 to 2013,Pasture,Rocky outcrop,11,13,435.0
2012 to 2013,Pasture,Salt flat,11,14,0.0
2012 to 2013,Pasture,Urban Infrastructure,11,15,0.0
2012 to 2013,"River, Lake and Ocean",Rocky outcrop,12,13,81.0
2012 to 2013,"River, Lake and Ocean",Salt flat,12,14,2.0
2012 to 2013,"River, Lake and Ocean",Urban Infrastructure,12,15,0.0
2012 to 2013,Rocky outcrop,Salt flat,13,14,1.0
2012 to 2013,Rocky outcrop,Urban Infrastructure,13,15,0.0
2012 to 2013,Salt flat,Urban Infrastructure,14,15,0.0
2013 to 2014,Agriculture,Aquaculture,0,1,0.0
2013 to 2014,Agriculture,Beach and Dune,0,2,17.0
2013 to 2014,Agriculture,Forest Plantation,0,3,36.0
2013 to 2014,Agriculture,Grassland,0,4,559.0
2013 to 2014,Agriculture,Mining,0,5,0.0
2013 to 2014,Agriculture,Mosaic of Agriculture and Pasture,0,6,2650.0
2013 to 2014,Agriculture,Natural Forest,0,7,3397.0
2013 to 2014,Agriculture,Non Observed,0,8,0.0
2013 to 2014,Agriculture,Other Non Forest Natural Formation,0,9,0.0
2013 to 2014,Agriculture,Other Non Vegetated Area,0,10,26.0
2013 to 2014,Agriculture,Pasture,0,11,11275.0
2013 to 2014,Agriculture,"River, Lake and Ocean",0,12,4.0
2013 to 2014,Agriculture,Rocky outcrop,0,13,5.0
2013 to 2014,Agriculture,Salt flat,0,14,0.0
2013 to 2014,Agriculture,Urban Infrastructure,0,15,0.0
2013 to 2014,Aquaculture,Beach and Dune,1,2,1.0
2013 to 2014,Aquaculture,Forest Plantation,1,3,0.0
2013 to 2014,Aquaculture,Grassland,1,4,0.0
2013 to 2014,Aquaculture,Mining,1,5,0.0
2013 to 2014,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2013 to 2014,Aquaculture,Natural Forest,1,7,6.0
2013 to 2014,Aquaculture,Non Observed,1,8,6.0
2013 to 2014,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2013 to 2014,Aquaculture,Other Non Vegetated Area,1,10,0.0
2013 to 2014,Aquaculture,Pasture,1,11,0.0
2013 to 2014,Aquaculture,"River, Lake and Ocean",1,12,5.0
2013 to 2014,Aquaculture,Rocky outcrop,1,13,9.0
2013 to 2014,Aquaculture,Salt flat,1,14,9.0
2013 to 2014,Aquaculture,Urban Infrastructure,1,15,0.0
2013 to 2014,Beach and Dune,Forest Plantation,2,3,0.0
2013 to 2014,Beach and Dune,Grassland,2,4,0.0
2013 to 2014,Beach and Dune,Mining,2,5,0.0
2013 to 2014,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2013 to 2014,Beach and Dune,Natural Forest,2,7,4.0
2013 to 2014,Beach and Dune,Non Observed,2,8,4.0
2013 to 2014,Beach and Dune,Other Non Forest Natural Formation,2,9,0.0
2013 to 2014,Beach and Dune,Other Non Vegetated Area,2,10,0.0
2013 to 2014,Beach and Dune,Pasture,2,11,44.0
2013 to 2014,Beach and Dune,"River, Lake and Ocean",2,12,1.0
2013 to 2014,Beach and Dune,Rocky outcrop,2,13,1.0
2013 to 2014,Beach and Dune,Salt flat,2,14,1.0
2013 to 2014,Beach and Dune,Urban Infrastructure,2,15,1.0
2013 to 2014,Forest Plantation,Grassland,3,4,0.0
2013 to 2014,Forest Plantation,Mining,3,5,0.0
2013 to 2014,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2013 to 2014,Forest Plantation,Natural Forest,3,7,0.0
2013 to 2014,Forest Plantation,Non Observed,3,8,0.0
2013 to 2014,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
2013 to 2014,Forest Plantation,Other Non Vegetated Area,3,10,0.0
2013 to 2014,Forest Plantation,Pasture,3,11,0.0
2013 to 2014,Forest Plantation,"River, Lake and Ocean",3,12,0.0
2013 to 2014,Forest Plantation,Rocky outcrop,3,13,0.0
2013 to 2014,Forest Plantation,Salt flat,3,14,0.0
2013 to 2014,Forest Plantation,Urban Infrastructure,3,15,0.0
2013 to 2014,Grassland,Mining,4,5,1.0
2013 to 2014,Grassland,Mosaic of Agriculture and Pasture,4,6,1.0
2013 to 2014,Grassland,Natural Forest,4,7,15447.0
2013 to 2014,Grassland,Non Observed,4,8,7.0
2013 to 2014,Grassland,Other Non Forest Natural Formation,4,9,0.0
2013 to 2014,Grassland,Other Non Vegetated Area,4,10,0.0
2013 to 2014,Grassland,Pasture,4,11,573.0
2013 to 2014,Grassland,"River, Lake and Ocean",4,12,509.0
2013 to 2014,Grassland,Rocky outcrop,4,13,509.0
2013 to 2014,Grassland,Salt flat,4,14,28.0
2013 to 2014,Grassland,Urban Infrastructure,4,15,0.0
2013 to 2014,Mining,Mosaic of Agriculture and Pasture,5,6,1.0
2013 to 2014,Mining,Natural Forest,5,7,1.0
2013 to 2014,Mining,Non Observed,5,8,0.0
2013 to 2014,Mining,Other Non Forest Natural Formation,5,9,0.0
2013 to 2014,Mining,Other Non Vegetated Area,5,10,0.0
2013 to 2014,Mining,Pasture,5,11,0.0
2013 to 2014,Mining,"River, Lake and Ocean",5,12,0.0
2013 to 2014,Mining,Rocky outcrop,5,13,0.0
2013 to 2014,Mining,Salt flat,5,14,0.0
2013 to 2014,Mining,Urban Infrastructure,5,15,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Natural Forest,6,7,104317.0
2013 to 2014,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Pasture,6,11,1977.0
2013 to 2014,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,2628.0
2013 to 2014,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,767.0
2013 to 2014,Mosaic of Agriculture and Pasture,Salt flat,6,14,1.0
2013 to 2014,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,1.0
2013 to 2014,Natural Forest,Non Observed,7,8,2.0
2013 to 2014,Natural Forest,Other Non Forest Natural Formation,7,9,0.0
2013 to 2014,Natural Forest,Other Non Vegetated Area,7,10,0.0
2013 to 2014,Natural Forest,Pasture,7,11,260.0
2013 to 2014,Natural Forest,"River, Lake and Ocean",7,12,9743.0
2013 to 2014,Natural Forest,Rocky outcrop,7,13,1547.0
2013 to 2014,Natural Forest,Salt flat,7,14,16.0
2013 to 2014,Natural Forest,Urban Infrastructure,7,15,2.0
2013 to 2014,Non Observed,Other Non Forest Natural Formation,8,9,0.0
2013 to 2014,Non Observed,Other Non Vegetated Area,8,10,0.0
2013 to 2014,Non Observed,Pasture,8,11,0.0
2013 to 2014,Non Observed,"River, Lake and Ocean",8,12,0.0
2013 to 2014,Non Observed,Rocky outcrop,8,13,0.0
2013 to 2014,Non Observed,Salt flat,8,14,0.0
2013 to 2014,Non Observed,Urban Infrastructure,8,15,0.0
2013 to 2014,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,0.0
2013 to 2014,Other Non Forest Natural Formation,Pasture,9,11,0.0
2013 to 2014,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,0.0
2013 to 2014,Other Non Forest Natural Formation,Rocky outcrop,9,13,0.0
2013 to 2014,Other Non Forest Natural Formation,Salt flat,9,14,0.0
2013 to 2014,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2013 to 2014,Other Non Vegetated Area,Pasture,10,11,3898.0
2013 to 2014,Other Non Vegetated Area,"River, Lake and Ocean",10,12,200.0
2013 to 2014,Other Non Vegetated Area,Rocky outcrop,10,13,200.0
2013 to 2014,Other Non Vegetated Area,Salt flat,10,14,0.0
2013 to 2014,Other Non Vegetated Area,Urban Infrastructure,10,15,0.0
2013 to 2014,Pasture,"River, Lake and Ocean",11,12,803.0
2013 to 2014,Pasture,Rocky outcrop,11,13,803.0
2013 to 2014,Pasture,Salt flat,11,14,0.0
2013 to 2014,Pasture,Urban Infrastructure,11,15,0.0
2013 to 2014,"River, Lake and Ocean",Rocky outcrop,12,13,202.0
2013 to 2014,"River, Lake and Ocean",Salt flat,12,14,1.0
2013 to 2014,"River, Lake and Ocean",Urban Infrastructure,12,15,0.0
2013 to 2014,Rocky outcrop,Salt flat,13,14,1.0
2013 to 2014,Rocky outcrop,Urban Infrastructure,13,15,0.0
2013 to 2014,Salt flat,Urban Infrastructure,14,15,0.0
2014 to 2015,Agriculture,Aquaculture,0,1,0.0
2014 to 2015,Agriculture,Beach and Dune,0,2,13.0
2014 to 2015,Agriculture,Forest Plantation,0,3,7.0
2014 to 2015,Agriculture,Grassland,0,4,195.0
2014 to 2015,Agriculture,Mining,0,5,0.0
2014 to 2015,Agriculture,Mosaic of Agriculture and Pasture,0,6,2011.0
2014 to 2015,Agriculture,Natural Forest,0,7,2001.0
2014 to 2015,Agriculture,Non Observed,0,8,0.0
2014 to 2015,Agriculture,Other Non Forest Natural Formation,0,9,0.0
2014 to 2015,Agriculture,Other Non Vegetated Area,0,10,18.0
2014 to 2015,Agriculture,Pasture,0,11,7793.0
2014 to 2015,Agriculture,"River, Lake and Ocean",0,12,1.0
2014 to 2015,Agriculture,Rocky outcrop,0,13,3.0
2014 to 2015,Agriculture,Salt flat,0,14,0.0
2014 to 2015,Agriculture,Urban Infrastructure,0,15,0.0
2014 to 2015,Aquaculture,Beach and Dune,1,2,0.0
2014 to 2015,Aquaculture,Forest Plantation,1,3,0.0
2014 to 2015,Aquaculture,Grassland,1,4,0.0
2014 to 2015,Aquaculture,Mining,1,5,0.0
2014 to 2015,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2014 to 2015,Aquaculture,Natural Forest,1,7,9.0
2014 to 2015,Aquaculture,Non Observed,1,8,1.0
2014 to 2015,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2014 to 2015,Aquaculture,Other Non Vegetated Area,1,10,0.0
2014 to 2015,Aquaculture,Pasture,1,11,0.0
2014 to 2015,Aquaculture,"River, Lake and Ocean",1,12,1.0
2014 to 2015,Aquaculture,Rocky outcrop,1,13,2.0
2014 to 2015,Aquaculture,Salt flat,1,14,2.0
2014 to 2015,Aquaculture,Urban Infrastructure,1,15,0.0
2014 to 2015,Beach and Dune,Forest Plantation,2,3,0.0
2014 to 2015,Beach and Dune,Grassland,2,4,0.0
