year,category1,category2,category1_index,category2_index,exchange
2011 to 2012,Agriculture,Other Non Vegetated Area,0,9,13852.0
2011 to 2012,Agriculture,Pasture,0,10,438816.0
2011 to 2012,Agriculture,"River, Lake and Ocean",0,11,119.0
2011 to 2012,Agriculture,Rocky outcrop,0,12,0.0
2011 to 2012,Agriculture,Salt flat,0,13,0.0
2011 to 2012,Agriculture,Urban Infrastructure,0,14,0.0
2011 to 2012,Agriculture,Wetland,0,15,0.0
2011 to 2012,Beach and Dune,Forest Plantation,1,2,0.0
2011 to 2012,Beach and Dune,Grassland,1,3,0.0
2011 to 2012,Beach and Dune,Mining,1,4,0.0
2011 to 2012,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2011 to 2012,Beach and Dune,Natural Forest,1,6,0.0
2011 to 2012,Beach and Dune,Non Observed,1,7,3.0
2011 to 2012,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
2011 to 2012,Beach and Dune,Other Non Vegetated Area,1,9,0.0
2011 to 2012,Beach and Dune,Pasture,1,10,3.0
2011 to 2012,Beach and Dune,"River, Lake and Ocean",1,11,3.0
2011 to 2012,Beach and Dune,Rocky outcrop,1,12,0.0
2011 to 2012,Beach and Dune,Salt flat,1,13,0.0
2011 to 2012,Beach and Dune,Urban Infrastructure,1,14,0.0
2011 to 2012,Beach and Dune,Wetland,1,15,0.0
2011 to 2012,Forest Plantation,Grassland,2,3,25.0
2011 to 2012,Forest Plantation,Mining,2,4,0.0
2011 to 2012,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2011 to 2012,Forest Plantation,Natural Forest,2,6,0.0
2011 to 2012,Forest Plantation,Non Observed,2,7,0.0
2011 to 2012,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
2011 to 2012,Forest Plantation,Other Non Vegetated Area,2,9,0.0
2011 to 2012,Forest Plantation,Pasture,2,10,12.0
2011 to 2012,Forest Plantation,"River, Lake and Ocean",2,11,0.0
2011 to 2012,Forest Plantation,Rocky outcrop,2,12,0.0
2011 to 2012,Forest Plantation,Salt flat,2,13,0.0
2011 to 2012,Forest Plantation,Urban Infrastructure,2,14,0.0
2011 to 2012,Forest Plantation,Wetland,2,15,0.0
2011 to 2012,Grassland,Mining,3,4,3.0
2011 to 2012,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2011 to 2012,Grassland,Natural Forest,3,6,0.0
2011 to 2012,Grassland,Non Observed,3,7,0.0
2011 to 2012,Grassland,Other Non Forest Natural Formation,3,8,0.0
2011 to 2012,Grassland,Other Non Vegetated Area,3,9,0.0
2011 to 2012,Grassland,Pasture,3,10,8189.0
2011 to 2012,Grassland,"River, Lake and Ocean",3,11,666.0
2011 to 2012,Grassland,Rocky outcrop,3,12,0.0
2011 to 2012,Grassland,Salt flat,3,13,0.0
2011 to 2012,Grassland,Urban Infrastructure,3,14,1.0
2011 to 2012,Grassland,Wetland,3,15,0.0
2011 to 2012,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2011 to 2012,Mining,Natural Forest,4,6,0.0
2011 to 2012,Mining,Non Observed,4,7,0.0
2011 to 2012,Mining,Other Non Forest Natural Formation,4,8,0.0
2011 to 2012,Mining,Other Non Vegetated Area,4,9,0.0
2011 to 2012,Mining,Pasture,4,10,1.0
2011 to 2012,Mining,"River, Lake and Ocean",4,11,2.0
2011 to 2012,Mining,Rocky outcrop,4,12,0.0
2011 to 2012,Mining,Salt flat,4,13,0.0
2011 to 2012,Mining,Urban Infrastructure,4,14,0.0
2011 to 2012,Mining,Wetland,4,15,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
2011 to 2012,Natural Forest,Non Observed,6,7,1.0
2011 to 2012,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
2011 to 2012,Natural Forest,Other Non Vegetated Area,6,9,0.0
2011 to 2012,Natural Forest,Pasture,6,10,6831.0
2011 to 2012,Natural Forest,"River, Lake and Ocean",6,11,2403.0
2011 to 2012,Natural Forest,Rocky outcrop,6,12,0.0
2011 to 2012,Natural Forest,Salt flat,6,13,0.0
2011 to 2012,Natural Forest,Urban Infrastructure,6,14,2.0
2011 to 2012,Natural Forest,Wetland,6,15,0.0
2011 to 2012,Non Observed,Other Non Forest Natural Formation,7,8,0.0
2011 to 2012,Non Observed,Other Non Vegetated Area,7,9,0.0
2011 to 2012,Non Observed,Pasture,7,10,0.0
2011 to 2012,Non Observed,"River, Lake and Ocean",7,11,1.0
2011 to 2012,Non Observed,Rocky outcrop,7,12,0.0
2011 to 2012,Non Observed,Salt flat,7,13,0.0
2011 to 2012,Non Observed,Urban Infrastructure,7,14,0.0
2011 to 2012,Non Observed,Wetland,7,15,0.0
2011 to 2012,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
2011 to 2012,Other Non Forest Natural Formation,Pasture,8,10,0.0
2011 to 2012,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
2011 to 2012,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
2011 to 2012,Other Non Forest Natural Formation,Salt flat,8,13,0.0
2011 to 2012,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
2011 to 2012,Other Non Forest Natural Formation,Wetland,8,15,0.0
2011 to 2012,Other Non Vegetated Area,Pasture,9,10,18268.0
2011 to 2012,Other Non Vegetated Area,"River, Lake and Ocean",9,11,329.0
2011 to 2012,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
2011 to 2012,Other Non Vegetated Area,Salt flat,9,13,0.0
2011 to 2012,Other Non Vegetated Area,Urban Infrastructure,9,14,2.0
2011 to 2012,Other Non Vegetated Area,Wetland,9,15,0.0
2011 to 2012,Pasture,"River, Lake and Ocean",10,11,1674.0
2011 to 2012,Pasture,Rocky outcrop,10,12,0.0
2011 to 2012,Pasture,Salt flat,10,13,0.0
2011 to 2012,Pasture,Urban Infrastructure,10,14,0.0
2011 to 2012,Pasture,Wetland,10,15,0.0
2011 to 2012,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2011 to 2012,"River, Lake and Ocean",Salt flat,11,13,0.0
2011 to 2012,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
2011 to 2012,"River, Lake and Ocean",Wetland,11,15,0.0
2011 to 2012,Rocky outcrop,Salt flat,12,13,0.0
2011 to 2012,Rocky outcrop,Urban Infrastructure,12,14,0.0
2011 to 2012,Rocky outcrop,Wetland,12,15,0.0
2011 to 2012,Salt flat,Urban Infrastructure,13,14,0.0
2011 to 2012,Salt flat,Wetland,13,15,0.0
2011 to 2012,Urban Infrastructure,Wetland,14,15,0.0
2012 to 2013,Agriculture,Beach and Dune,0,1,0.0
2012 to 2013,Agriculture,Forest Plantation,0,2,5483.0
2012 to 2013,Agriculture,Grassland,0,3,9397.0
2012 to 2013,Agriculture,Mining,0,4,1.0
2012 to 2013,Agriculture,Mosaic of Agriculture and Pasture,0,5,2.0
2012 to 2013,Agriculture,Natural Forest,0,6,14959.0
2012 to 2013,Agriculture,Non Observed,0,7,0.0
2012 to 2013,Agriculture,Other Non Forest Natural Formation,0,8,0.0
2012 to 2013,Agriculture,Other Non Vegetated Area,0,9,5957.0
2012 to 2013,Agriculture,Pasture,0,10,209740.0
2012 to 2013,Agriculture,"River, Lake and Ocean",0,11,508.0
2012 to 2013,Agriculture,Rocky outcrop,0,12,0.0
2012 to 2013,Agriculture,Salt flat,0,13,0.0
2012 to 2013,Agriculture,Urban Infrastructure,0,14,1.0
2012 to 2013,Agriculture,Wetland,0,15,0.0
2012 to 2013,Beach and Dune,Forest Plantation,1,2,0.0
2012 to 2013,Beach and Dune,Grassland,1,3,0.0
2012 to 2013,Beach and Dune,Mining,1,4,0.0
2012 to 2013,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2012 to 2013,Beach and Dune,Natural Forest,1,6,0.0
2012 to 2013,Beach and Dune,Non Observed,1,7,2.0
2012 to 2013,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
2012 to 2013,Beach and Dune,Other Non Vegetated Area,1,9,0.0
2012 to 2013,Beach and Dune,Pasture,1,10,3.0
2012 to 2013,Beach and Dune,"River, Lake and Ocean",1,11,3.0
2012 to 2013,Beach and Dune,Rocky outcrop,1,12,0.0
2012 to 2013,Beach and Dune,Salt flat,1,13,0.0
2012 to 2013,Beach and Dune,Urban Infrastructure,1,14,0.0
2012 to 2013,Beach and Dune,Wetland,1,15,0.0
2012 to 2013,Forest Plantation,Grassland,2,3,77.0
2012 to 2013,Forest Plantation,Mining,2,4,0.0
2012 to 2013,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2012 to 2013,Forest Plantation,Natural Forest,2,6,0.0
2012 to 2013,Forest Plantation,Non Observed,2,7,0.0
2012 to 2013,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
2012 to 2013,Forest Plantation,Other Non Vegetated Area,2,9,0.0
2012 to 2013,Forest Plantation,Pasture,2,10,7.0
2012 to 2013,Forest Plantation,"River, Lake and Ocean",2,11,0.0
2012 to 2013,Forest Plantation,Rocky outcrop,2,12,0.0
2012 to 2013,Forest Plantation,Salt flat,2,13,0.0
2012 to 2013,Forest Plantation,Urban Infrastructure,2,14,0.0
2012 to 2013,Forest Plantation,Wetland,2,15,0.0
2012 to 2013,Grassland,Mining,3,4,2.0
2012 to 2013,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2012 to 2013,Grassland,Natural Forest,3,6,0.0
2012 to 2013,Grassland,Non Observed,3,7,0.0
2012 to 2013,Grassland,Other Non Forest Natural Formation,3,8,0.0
2012 to 2013,Grassland,Other Non Vegetated Area,3,9,0.0
2012 to 2013,Grassland,Pasture,3,10,6676.0
2012 to 2013,Grassland,"River, Lake and Ocean",3,11,1813.0
2012 to 2013,Grassland,Rocky outcrop,3,12,0.0
2012 to 2013,Grassland,Salt flat,3,13,0.0
2012 to 2013,Grassland,Urban Infrastructure,3,14,0.0
2012 to 2013,Grassland,Wetland,3,15,0.0
2012 to 2013,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2012 to 2013,Mining,Natural Forest,4,6,0.0
2012 to 2013,Mining,Non Observed,4,7,0.0
2012 to 2013,Mining,Other Non Forest Natural Formation,4,8,0.0
2012 to 2013,Mining,Other Non Vegetated Area,4,9,0.0
2012 to 2013,Mining,Pasture,4,10,4.0
2012 to 2013,Mining,"River, Lake and Ocean",4,11,4.0
2012 to 2013,Mining,Rocky outcrop,4,12,0.0
2012 to 2013,Mining,Salt flat,4,13,0.0
2012 to 2013,Mining,Urban Infrastructure,4,14,0.0
2012 to 2013,Mining,Wetland,4,15,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
2012 to 2013,Natural Forest,Non Observed,6,7,0.0
2012 to 2013,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
2012 to 2013,Natural Forest,Other Non Vegetated Area,6,9,0.0
2012 to 2013,Natural Forest,Pasture,6,10,6854.0
2012 to 2013,Natural Forest,"River, Lake and Ocean",6,11,4451.0
2012 to 2013,Natural Forest,Rocky outcrop,6,12,0.0
2012 to 2013,Natural Forest,Salt flat,6,13,0.0
2012 to 2013,Natural Forest,Urban Infrastructure,6,14,1.0
2012 to 2013,Natural Forest,Wetland,6,15,0.0
2012 to 2013,Non Observed,Other Non Forest Natural Formation,7,8,0.0
2012 to 2013,Non Observed,Other Non Vegetated Area,7,9,0.0
2012 to 2013,Non Observed,Pasture,7,10,0.0
2012 to 2013,Non Observed,"River, Lake and Ocean",7,11,1.0
2012 to 2013,Non Observed,Rocky outcrop,7,12,0.0
2012 to 2013,Non Observed,Salt flat,7,13,0.0
2012 to 2013,Non Observed,Urban Infrastructure,7,14,0.0
2012 to 2013,Non Observed,Wetland,7,15,0.0
2012 to 2013,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
2012 to 2013,Other Non Forest Natural Formation,Pasture,8,10,0.0
2012 to 2013,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
2012 to 2013,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
2012 to 2013,Other Non Forest Natural Formation,Salt flat,8,13,0.0
2012 to 2013,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
2012 to 2013,Other Non Forest Natural Formation,Wetland,8,15,0.0
2012 to 2013,Other Non Vegetated Area,Pasture,9,10,19846.0
2012 to 2013,Other Non Vegetated Area,"River, Lake and Ocean",9,11,487.0
2012 to 2013,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
2012 to 2013,Other Non Vegetated Area,Salt flat,9,13,0.0
2012 to 2013,Other Non Vegetated Area,Urban Infrastructure,9,14,1.0
2012 to 2013,Other Non Vegetated Area,Wetland,9,15,0.0
2012 to 2013,Pasture,"River, Lake and Ocean",10,11,3785.0
2012 to 2013,Pasture,Rocky outcrop,10,12,0.0
2012 to 2013,Pasture,Salt flat,10,13,0.0
2012 to 2013,Pasture,Urban Infrastructure,10,14,0.0
2012 to 2013,Pasture,Wetland,10,15,0.0
2012 to 2013,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2012 to 2013,"River, Lake and Ocean",Salt flat,11,13,0.0
2012 to 2013,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
2012 to 2013,"River, Lake and Ocean",Wetland,11,15,0.0
2012 to 2013,Rocky outcrop,Salt flat,12,13,0.0
2012 to 2013,Rocky outcrop,Urban Infrastructure,12,14,0.0
2012 to 2013,Rocky outcrop,Wetland,12,15,0.0
2012 to 2013,Salt flat,Urban Infrastructure,13,14,0.0
2012 to 2013,Salt flat,Wetland,13,15,0.0
2012 to 2013,Urban Infrastructure,Wetland,14,15,0.0
2013 to 2014,Agriculture,Beach and Dune,0,1,0.0
2013 to 2014,Agriculture,Forest Plantation,0,2,11542.0
2013 to 2014,Agriculture,Grassland,0,3,19769.0
2013 to 2014,Agriculture,Mining,0,4,1.0
2013 to 2014,Agriculture,Mosaic of Agriculture and Pasture,0,5,1.0
2013 to 2014,Agriculture,Natural Forest,0,6,22721.0
2013 to 2014,Agriculture,Non Observed,0,7,0.0
2013 to 2014,Agriculture,Other Non Forest Natural Formation,0,8,0.0
2013 to 2014,Agriculture,Other Non Vegetated Area,0,9,12725.0
2013 to 2014,Agriculture,Pasture,0,10,338367.0
2013 to 2014,Agriculture,"River, Lake and Ocean",0,11,311.0
2013 to 2014,Agriculture,Rocky outcrop,0,12,0.0
2013 to 2014,Agriculture,Salt flat,0,13,0.0
2013 to 2014,Agriculture,Urban Infrastructure,0,14,2.0
2013 to 2014,Agriculture,Wetland,0,15,0.0
2013 to 2014,Beach and Dune,Forest Plantation,1,2,0.0
2013 to 2014,Beach and Dune,Grassland,1,3,0.0
2013 to 2014,Beach and Dune,Mining,1,4,0.0
2013 to 2014,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2013 to 2014,Beach and Dune,Natural Forest,1,6,0.0
2013 to 2014,Beach and Dune,Non Observed,1,7,1.0
2013 to 2014,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
2013 to 2014,Beach and Dune,Other Non Vegetated Area,1,9,0.0
2013 to 2014,Beach and Dune,Pasture,1,10,5.0
2013 to 2014,Beach and Dune,"River, Lake and Ocean",1,11,5.0
2013 to 2014,Beach and Dune,Rocky outcrop,1,12,0.0
2013 to 2014,Beach and Dune,Salt flat,1,13,0.0
2013 to 2014,Beach and Dune,Urban Infrastructure,1,14,0.0
2013 to 2014,Beach and Dune,Wetland,1,15,0.0
2013 to 2014,Forest Plantation,Grassland,2,3,72.0
2013 to 2014,Forest Plantation,Mining,2,4,0.0
2013 to 2014,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2013 to 2014,Forest Plantation,Natural Forest,2,6,0.0
2013 to 2014,Forest Plantation,Non Observed,2,7,0.0
2013 to 2014,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
2013 to 2014,Forest Plantation,Other Non Vegetated Area,2,9,0.0
2013 to 2014,Forest Plantation,Pasture,2,10,11.0
2013 to 2014,Forest Plantation,"River, Lake and Ocean",2,11,0.0
2013 to 2014,Forest Plantation,Rocky outcrop,2,12,0.0
2013 to 2014,Forest Plantation,Salt flat,2,13,0.0
2013 to 2014,Forest Plantation,Urban Infrastructure,2,14,0.0
2013 to 2014,Forest Plantation,Wetland,2,15,0.0
2013 to 2014,Grassland,Mining,3,4,2.0
2013 to 2014,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2013 to 2014,Grassland,Natural Forest,3,6,0.0
2013 to 2014,Grassland,Non Observed,3,7,0.0
2013 to 2014,Grassland,Other Non Forest Natural Formation,3,8,0.0
2013 to 2014,Grassland,Other Non Vegetated Area,3,9,0.0
2013 to 2014,Grassland,Pasture,3,10,6050.0
2013 to 2014,Grassland,"River, Lake and Ocean",3,11,797.0
2013 to 2014,Grassland,Rocky outcrop,3,12,0.0
2013 to 2014,Grassland,Salt flat,3,13,0.0
2013 to 2014,Grassland,Urban Infrastructure,3,14,0.0
2013 to 2014,Grassland,Wetland,3,15,0.0
2013 to 2014,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2013 to 2014,Mining,Natural Forest,4,6,0.0
2013 to 2014,Mining,Non Observed,4,7,0.0
2013 to 2014,Mining,Other Non Forest Natural Formation,4,8,0.0
2013 to 2014,Mining,Other Non Vegetated Area,4,9,0.0
2013 to 2014,Mining,Pasture,4,10,3.0
2013 to 2014,Mining,"River, Lake and Ocean",4,11,2.0
2013 to 2014,Mining,Rocky outcrop,4,12,0.0
2013 to 2014,Mining,Salt flat,4,13,0.0
2013 to 2014,Mining,Urban Infrastructure,4,14,0.0
2013 to 2014,Mining,Wetland,4,15,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Wetland,5,15,0.0
2013 to 2014,Natural Forest,Non Observed,6,7,2.0
2013 to 2014,Natural Forest,Other Non Forest Natural Formation,6,8,0.0
2013 to 2014,Natural Forest,Other Non Vegetated Area,6,9,0.0
2013 to 2014,Natural Forest,Pasture,6,10,3706.0
2013 to 2014,Natural Forest,"River, Lake and Ocean",6,11,1705.0
2013 to 2014,Natural Forest,Rocky outcrop,6,12,0.0
2013 to 2014,Natural Forest,Salt flat,6,13,0.0
2013 to 2014,Natural Forest,Urban Infrastructure,6,14,1.0
2013 to 2014,Natural Forest,Wetland,6,15,0.0
2013 to 2014,Non Observed,Other Non Forest Natural Formation,7,8,0.0
2013 to 2014,Non Observed,Other Non Vegetated Area,7,9,0.0
2013 to 2014,Non Observed,Pasture,7,10,1.0
2013 to 2014,Non Observed,"River, Lake and Ocean",7,11,1.0
2013 to 2014,Non Observed,Rocky outcrop,7,12,0.0
2013 to 2014,Non Observed,Salt flat,7,13,0.0
2013 to 2014,Non Observed,Urban Infrastructure,7,14,0.0
2013 to 2014,Non Observed,Wetland,7,15,0.0
2013 to 2014,Other Non Forest Natural Formation,Other Non Vegetated Area,8,9,0.0
2013 to 2014,Other Non Forest Natural Formation,Pasture,8,10,0.0
2013 to 2014,Other Non Forest Natural Formation,"River, Lake and Ocean",8,11,0.0
2013 to 2014,Other Non Forest Natural Formation,Rocky outcrop,8,12,0.0
2013 to 2014,Other Non Forest Natural Formation,Salt flat,8,13,0.0
2013 to 2014,Other Non Forest Natural Formation,Urban Infrastructure,8,14,0.0
2013 to 2014,Other Non Forest Natural Formation,Wetland,8,15,0.0
2013 to 2014,Other Non Vegetated Area,Pasture,9,10,11328.0
2013 to 2014,Other Non Vegetated Area,"River, Lake and Ocean",9,11,540.0
2013 to 2014,Other Non Vegetated Area,Rocky outcrop,9,12,0.0
2013 to 2014,Other Non Vegetated Area,Salt flat,9,13,0.0
2013 to 2014,Other Non Vegetated Area,Urban Infrastructure,9,14,2.0
2013 to 2014,Other Non Vegetated Area,Wetland,9,15,0.0
2013 to 2014,Pasture,"River, Lake and Ocean",10,11,586.0
2013 to 2014,Pasture,Rocky outcrop,10,12,0.0
2013 to 2014,Pasture,Salt flat,10,13,0.0
2013 to 2014,Pasture,Urban Infrastructure,10,14,0.0
2013 to 2014,Pasture,Wetland,10,15,0.0
2013 to 2014,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2013 to 2014,"River, Lake and Ocean",Salt flat,11,13,0.0
2013 to 2014,"River, Lake and Ocean",Urban Infrastructure,11,14,0.0
2013 to 2014,"River, Lake and Ocean",Wetland,11,15,0.0
2013 to 2014,Rocky outcrop,Salt flat,12,13,0.0
2013 to 2014,Rocky outcrop,Urban Infrastructure,12,14,0.0
2013 to 2014,Rocky outcrop,Wetland,12,15,0.0
2013 to 2014,Salt flat,Urban Infrastructure,13,14,0.0
2013 to 2014,Salt flat,Wetland,13,15,0.0
2013 to 2014,Urban Infrastructure,Wetland,14,15,0.0
2014 to 2015,Agriculture,Beach and Dune,0,1,0.0
2014 to 2015,Agriculture,Forest Plantation,0,2,2381.0
2014 to 2015,Agriculture,Grassland,0,3,3584.0
2014 to 2015,Agriculture,Mining,0,4,0.0
2014 to 2015,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2014 to 2015,Agriculture,Natural Forest,0,6,6091.0
2014 to 2015,Agriculture,Non Observed,0,7,0.0
2014 to 2015,Agriculture,Other Non Forest Natural Formation,0,8,0.0
2014 to 2015,Agriculture,Other Non Vegetated Area,0,9,1975.0
2014 to 2015,Agriculture,Pasture,0,10,109045.0
2014 to 2015,Agriculture,"River, Lake and Ocean",0,11,83.0
2014 to 2015,Agriculture,Rocky outcrop,0,12,0.0
2014 to 2015,Agriculture,Salt flat,0,13,0.0
2014 to 2015,Agriculture,Urban Infrastructure,0,14,1.0
2014 to 2015,Agriculture,Wetland,0,15,0.0
2014 to 2015,Beach and Dune,Forest Plantation,1,2,0.0
2014 to 2015,Beach and Dune,Grassland,1,3,0.0
2014 to 2015,Beach and Dune,Mining,1,4,0.0
2014 to 2015,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2014 to 2015,Beach and Dune,Natural Forest,1,6,0.0
2014 to 2015,Beach and Dune,Non Observed,1,7,1.0
2014 to 2015,Beach and Dune,Other Non Forest Natural Formation,1,8,0.0
2014 to 2015,Beach and Dune,Other Non Vegetated Area,1,9,0.0
2014 to 2015,Beach and Dune,Pasture,1,10,3.0
2014 to 2015,Beach and Dune,"River, Lake and Ocean",1,11,3.0
2014 to 2015,Beach and Dune,Rocky outcrop,1,12,0.0
2014 to 2015,Beach and Dune,Salt flat,1,13,0.0
2014 to 2015,Beach and Dune,Urban Infrastructure,1,14,0.0
2014 to 2015,Beach and Dune,Wetland,1,15,0.0
2014 to 2015,Forest Plantation,Grassland,2,3,30.0
2014 to 2015,Forest Plantation,Mining,2,4,0.0
2014 to 2015,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2014 to 2015,Forest Plantation,Natural Forest,2,6,0.0
2014 to 2015,Forest Plantation,Non Observed,2,7,0.0
2014 to 2015,Forest Plantation,Other Non Forest Natural Formation,2,8,0.0
2014 to 2015,Forest Plantation,Other Non Vegetated Area,2,9,0.0
2014 to 2015,Forest Plantation,Pasture,2,10,9.0
2014 to 2015,Forest Plantation,"River, Lake and Ocean",2,11,0.0
2014 to 2015,Forest Plantation,Rocky outcrop,2,12,0.0
2014 to 2015,Forest Plantation,Salt flat,2,13,0.0
2014 to 2015,Forest Plantation,Urban Infrastructure,2,14,0.0
2014 to 2015,Forest Plantation,Wetland,2,15,0.0
2014 to 2015,Grassland,Mining,3,4,3.0
2014 to 2015,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2014 to 2015,Grassland,Natural Forest,3,6,0.0
2014 to 2015,Grassland,Non Observed,3,7,0.0
2014 to 2015,Grassland,Other Non Forest Natural Formation,3,8,0.0
2014 to 2015,Grassland,Other Non Vegetated Area,3,9,0.0
2014 to 2015,Grassland,Pasture,3,10,10232.0
2014 to 2015,Grassland,"River, Lake and Ocean",3,11,391.0
2014 to 2015,Grassland,Rocky outcrop,3,12,0.0
2014 to 2015,Grassland,Salt flat,3,13,0.0
2014 to 2015,Grassland,Urban Infrastructure,3,14,0.0
2014 to 2015,Grassland,Wetland,3,15,0.0
2014 to 2015,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2014 to 2015,Mining,Natural Forest,4,6,0.0
2014 to 2015,Mining,Non Observed,4,7,0.0
2014 to 2015,Mining,Other Non Forest Natural Formation,4,8,0.0
2014 to 2015,Mining,Other Non Vegetated Area,4,9,0.0
2014 to 2015,Mining,Pasture,4,10,3.0
2014 to 2015,Mining,"River, Lake and Ocean",4,11,9.0
2014 to 2015,Mining,Rocky outcrop,4,12,0.0
2014 to 2015,Mining,Salt flat,4,13,0.0
2014 to 2015,Mining,Urban Infrastructure,4,14,0.0
2014 to 2015,Mining,Wetland,4,15,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,5,8,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,9,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Pasture,5,10,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,11,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Rocky outcrop,5,12,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Salt flat,5,13,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,14,0.0
