year,category1,category2,category1_index,category2_index,exchange
2009 to 2010,Natural Forest,Rocky outcrop,7,13,249.0
2009 to 2010,Natural Forest,Salt flat,7,14,2.0
2009 to 2010,Natural Forest,Urban Infrastructure,7,15,2.0
2009 to 2010,Natural Forest,Wetland,7,16,2.0
2009 to 2010,Non Observed,Other Non Forest Natural Formation,8,9,0.0
2009 to 2010,Non Observed,Other Non Vegetated Area,8,10,0.0
2009 to 2010,Non Observed,Pasture,8,11,2.0
2009 to 2010,Non Observed,"River, Lake and Ocean",8,12,2.0
2009 to 2010,Non Observed,Rocky outcrop,8,13,0.0
2009 to 2010,Non Observed,Salt flat,8,14,0.0
2009 to 2010,Non Observed,Urban Infrastructure,8,15,1.0
2009 to 2010,Non Observed,Wetland,8,16,0.0
2009 to 2010,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,152.0
2009 to 2010,Other Non Forest Natural Formation,Pasture,9,11,152.0
2009 to 2010,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,33.0
2009 to 2010,Other Non Forest Natural Formation,Rocky outcrop,9,13,5.0
2009 to 2010,Other Non Forest Natural Formation,Salt flat,9,14,5.0
2009 to 2010,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2009 to 2010,Other Non Forest Natural Formation,Wetland,9,16,0.0
2009 to 2010,Other Non Vegetated Area,Pasture,10,11,964.0
2009 to 2010,Other Non Vegetated Area,"River, Lake and Ocean",10,12,216.0
2009 to 2010,Other Non Vegetated Area,Rocky outcrop,10,13,90.0
2009 to 2010,Other Non Vegetated Area,Salt flat,10,14,6.0
2009 to 2010,Other Non Vegetated Area,Urban Infrastructure,10,15,3.0
2009 to 2010,Other Non Vegetated Area,Wetland,10,16,1.0
2009 to 2010,Pasture,"River, Lake and Ocean",11,12,72.0
2009 to 2010,Pasture,Rocky outcrop,11,13,72.0
2009 to 2010,Pasture,Salt flat,11,14,0.0
2009 to 2010,Pasture,Urban Infrastructure,11,15,0.0
2009 to 2010,Pasture,Wetland,11,16,3.0
2009 to 2010,"River, Lake and Ocean",Rocky outcrop,12,13,0.0
2009 to 2010,"River, Lake and Ocean",Salt flat,12,14,0.0
2009 to 2010,"River, Lake and Ocean",Urban Infrastructure,12,15,2.0
2009 to 2010,"River, Lake and Ocean",Wetland,12,16,2.0
2009 to 2010,Rocky outcrop,Salt flat,13,14,0.0
2009 to 2010,Rocky outcrop,Urban Infrastructure,13,15,0.0
2009 to 2010,Rocky outcrop,Wetland,13,16,0.0
2009 to 2010,Salt flat,Urban Infrastructure,14,15,6.0
2009 to 2010,Salt flat,Wetland,14,16,0.0
2009 to 2010,Urban Infrastructure,Wetland,15,16,0.0
2010 to 2011,Agriculture,Aquaculture,0,1,0.0
2010 to 2011,Agriculture,Beach and Dune,0,2,1.0
2010 to 2011,Agriculture,Forest Plantation,0,3,1617.0
2010 to 2011,Agriculture,Grassland,0,4,80.0
2010 to 2011,Agriculture,Mining,0,5,0.0
2010 to 2011,Agriculture,Mosaic of Agriculture and Pasture,0,6,76334.0
2010 to 2011,Agriculture,Natural Forest,0,7,2696.0
2010 to 2011,Agriculture,Non Observed,0,8,0.0
2010 to 2011,Agriculture,Other Non Forest Natural Formation,0,9,7.0
2010 to 2011,Agriculture,Other Non Vegetated Area,0,10,190.0
2010 to 2011,Agriculture,Pasture,0,11,50032.0
2010 to 2011,Agriculture,"River, Lake and Ocean",0,12,107.0
2010 to 2011,Agriculture,Rocky outcrop,0,13,0.0
2010 to 2011,Agriculture,Salt flat,0,14,0.0
2010 to 2011,Agriculture,Urban Infrastructure,0,15,1.0
2010 to 2011,Agriculture,Wetland,0,16,144.0
2010 to 2011,Aquaculture,Beach and Dune,1,2,0.0
2010 to 2011,Aquaculture,Forest Plantation,1,3,0.0
2010 to 2011,Aquaculture,Grassland,1,4,0.0
2010 to 2011,Aquaculture,Mining,1,5,0.0
2010 to 2011,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2010 to 2011,Aquaculture,Natural Forest,1,7,3.0
2010 to 2011,Aquaculture,Non Observed,1,8,0.0
2010 to 2011,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2010 to 2011,Aquaculture,Other Non Vegetated Area,1,10,1.0
2010 to 2011,Aquaculture,Pasture,1,11,1.0
2010 to 2011,Aquaculture,"River, Lake and Ocean",1,12,6.0
2010 to 2011,Aquaculture,Rocky outcrop,1,13,0.0
2010 to 2011,Aquaculture,Salt flat,1,14,0.0
2010 to 2011,Aquaculture,Urban Infrastructure,1,15,1.0
2010 to 2011,Aquaculture,Wetland,1,16,0.0
2010 to 2011,Beach and Dune,Forest Plantation,2,3,0.0
2010 to 2011,Beach and Dune,Grassland,2,4,0.0
2010 to 2011,Beach and Dune,Mining,2,5,0.0
2010 to 2011,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2010 to 2011,Beach and Dune,Natural Forest,2,7,0.0
2010 to 2011,Beach and Dune,Non Observed,2,8,0.0
2010 to 2011,Beach and Dune,Other Non Forest Natural Formation,2,9,19.0
2010 to 2011,Beach and Dune,Other Non Vegetated Area,2,10,43.0
2010 to 2011,Beach and Dune,Pasture,2,11,81.0
2010 to 2011,Beach and Dune,"River, Lake and Ocean",2,12,6.0
2010 to 2011,Beach and Dune,Rocky outcrop,2,13,0.0
2010 to 2011,Beach and Dune,Salt flat,2,14,0.0
2010 to 2011,Beach and Dune,Urban Infrastructure,2,15,0.0
2010 to 2011,Beach and Dune,Wetland,2,16,0.0
2010 to 2011,Forest Plantation,Grassland,3,4,12.0
2010 to 2011,Forest Plantation,Mining,3,5,0.0
2010 to 2011,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2010 to 2011,Forest Plantation,Natural Forest,3,7,788.0
2010 to 2011,Forest Plantation,Non Observed,3,8,0.0
2010 to 2011,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
2010 to 2011,Forest Plantation,Other Non Vegetated Area,3,10,2.0
2010 to 2011,Forest Plantation,Pasture,3,11,2.0
2010 to 2011,Forest Plantation,"River, Lake and Ocean",3,12,9.0
2010 to 2011,Forest Plantation,Rocky outcrop,3,13,0.0
2010 to 2011,Forest Plantation,Salt flat,3,14,0.0
2010 to 2011,Forest Plantation,Urban Infrastructure,3,15,0.0
2010 to 2011,Forest Plantation,Wetland,3,16,0.0
2010 to 2011,Grassland,Mining,4,5,0.0
2010 to 2011,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2010 to 2011,Grassland,Natural Forest,4,7,415.0
2010 to 2011,Grassland,Non Observed,4,8,0.0
2010 to 2011,Grassland,Other Non Forest Natural Formation,4,9,0.0
2010 to 2011,Grassland,Other Non Vegetated Area,4,10,0.0
2010 to 2011,Grassland,Pasture,4,11,18.0
2010 to 2011,Grassland,"River, Lake and Ocean",4,12,1.0
2010 to 2011,Grassland,Rocky outcrop,4,13,0.0
2010 to 2011,Grassland,Salt flat,4,14,0.0
2010 to 2011,Grassland,Urban Infrastructure,4,15,0.0
2010 to 2011,Grassland,Wetland,4,16,0.0
2010 to 2011,Mining,Mosaic of Agriculture and Pasture,5,6,7.0
2010 to 2011,Mining,Natural Forest,5,7,1.0
2010 to 2011,Mining,Non Observed,5,8,0.0
2010 to 2011,Mining,Other Non Forest Natural Formation,5,9,0.0
2010 to 2011,Mining,Other Non Vegetated Area,5,10,0.0
2010 to 2011,Mining,Pasture,5,11,2.0
2010 to 2011,Mining,"River, Lake and Ocean",5,12,2.0
2010 to 2011,Mining,Rocky outcrop,5,13,2.0
2010 to 2011,Mining,Salt flat,5,14,0.0
2010 to 2011,Mining,Urban Infrastructure,5,15,0.0
2010 to 2011,Mining,Wetland,5,16,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Natural Forest,6,7,76916.0
2010 to 2011,Mosaic of Agriculture and Pasture,Non Observed,6,8,16.0
2010 to 2011,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,16.0
2010 to 2011,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,1136.0
2010 to 2011,Mosaic of Agriculture and Pasture,Pasture,6,11,2471.0
2010 to 2011,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,384.0
2010 to 2011,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,308.0
2010 to 2011,Mosaic of Agriculture and Pasture,Salt flat,6,14,20.0
2010 to 2011,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,14.0
2010 to 2011,Mosaic of Agriculture and Pasture,Wetland,6,16,14.0
2010 to 2011,Natural Forest,Non Observed,7,8,7.0
2010 to 2011,Natural Forest,Other Non Forest Natural Formation,7,9,7.0
2010 to 2011,Natural Forest,Other Non Vegetated Area,7,10,240.0
2010 to 2011,Natural Forest,Pasture,7,11,240.0
2010 to 2011,Natural Forest,"River, Lake and Ocean",7,12,260.0
2010 to 2011,Natural Forest,Rocky outcrop,7,13,260.0
2010 to 2011,Natural Forest,Salt flat,7,14,2.0
2010 to 2011,Natural Forest,Urban Infrastructure,7,15,2.0
2010 to 2011,Natural Forest,Wetland,7,16,2.0
2010 to 2011,Non Observed,Other Non Forest Natural Formation,8,9,0.0
2010 to 2011,Non Observed,Other Non Vegetated Area,8,10,0.0
2010 to 2011,Non Observed,Pasture,8,11,2.0
2010 to 2011,Non Observed,"River, Lake and Ocean",8,12,2.0
2010 to 2011,Non Observed,Rocky outcrop,8,13,0.0
2010 to 2011,Non Observed,Salt flat,8,14,0.0
2010 to 2011,Non Observed,Urban Infrastructure,8,15,1.0
2010 to 2011,Non Observed,Wetland,8,16,0.0
2010 to 2011,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,239.0
2010 to 2011,Other Non Forest Natural Formation,Pasture,9,11,239.0
2010 to 2011,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,20.0
2010 to 2011,Other Non Forest Natural Formation,Rocky outcrop,9,13,2.0
2010 to 2011,Other Non Forest Natural Formation,Salt flat,9,14,2.0
2010 to 2011,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2010 to 2011,Other Non Forest Natural Formation,Wetland,9,16,0.0
2010 to 2011,Other Non Vegetated Area,Pasture,10,11,1143.0
2010 to 2011,Other Non Vegetated Area,"River, Lake and Ocean",10,12,147.0
2010 to 2011,Other Non Vegetated Area,Rocky outcrop,10,13,110.0
2010 to 2011,Other Non Vegetated Area,Salt flat,10,14,2.0
2010 to 2011,Other Non Vegetated Area,Urban Infrastructure,10,15,2.0
2010 to 2011,Other Non Vegetated Area,Wetland,10,16,2.0
2010 to 2011,Pasture,"River, Lake and Ocean",11,12,167.0
2010 to 2011,Pasture,Rocky outcrop,11,13,167.0
2010 to 2011,Pasture,Salt flat,11,14,0.0
2010 to 2011,Pasture,Urban Infrastructure,11,15,0.0
2010 to 2011,Pasture,Wetland,11,16,4.0
2010 to 2011,"River, Lake and Ocean",Rocky outcrop,12,13,0.0
2010 to 2011,"River, Lake and Ocean",Salt flat,12,14,0.0
2010 to 2011,"River, Lake and Ocean",Urban Infrastructure,12,15,1.0
2010 to 2011,"River, Lake and Ocean",Wetland,12,16,1.0
2010 to 2011,Rocky outcrop,Salt flat,13,14,0.0
2010 to 2011,Rocky outcrop,Urban Infrastructure,13,15,0.0
2010 to 2011,Rocky outcrop,Wetland,13,16,0.0
2010 to 2011,Salt flat,Urban Infrastructure,14,15,4.0
2010 to 2011,Salt flat,Wetland,14,16,0.0
2010 to 2011,Urban Infrastructure,Wetland,15,16,0.0
2011 to 2012,Agriculture,Aquaculture,0,1,0.0
2011 to 2012,Agriculture,Beach and Dune,0,2,1.0
2011 to 2012,Agriculture,Forest Plantation,0,3,2094.0
2011 to 2012,Agriculture,Grassland,0,4,196.0
2011 to 2012,Agriculture,Mining,0,5,0.0
2011 to 2012,Agriculture,Mosaic of Agriculture and Pasture,0,6,78686.0
2011 to 2012,Agriculture,Natural Forest,0,7,3103.0
2011 to 2012,Agriculture,Non Observed,0,8,0.0
2011 to 2012,Agriculture,Other Non Forest Natural Formation,0,9,20.0
2011 to 2012,Agriculture,Other Non Vegetated Area,0,10,172.0
2011 to 2012,Agriculture,Pasture,0,11,64399.0
2011 to 2012,Agriculture,"River, Lake and Ocean",0,12,71.0
2011 to 2012,Agriculture,Rocky outcrop,0,13,0.0
2011 to 2012,Agriculture,Salt flat,0,14,0.0
2011 to 2012,Agriculture,Urban Infrastructure,0,15,2.0
2011 to 2012,Agriculture,Wetland,0,16,65.0
2011 to 2012,Aquaculture,Beach and Dune,1,2,0.0
2011 to 2012,Aquaculture,Forest Plantation,1,3,0.0
2011 to 2012,Aquaculture,Grassland,1,4,0.0
2011 to 2012,Aquaculture,Mining,1,5,0.0
2011 to 2012,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2011 to 2012,Aquaculture,Natural Forest,1,7,0.0
2011 to 2012,Aquaculture,Non Observed,1,8,0.0
2011 to 2012,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2011 to 2012,Aquaculture,Other Non Vegetated Area,1,10,0.0
2011 to 2012,Aquaculture,Pasture,1,11,3.0
2011 to 2012,Aquaculture,"River, Lake and Ocean",1,12,3.0
2011 to 2012,Aquaculture,Rocky outcrop,1,13,0.0
2011 to 2012,Aquaculture,Salt flat,1,14,0.0
2011 to 2012,Aquaculture,Urban Infrastructure,1,15,0.0
2011 to 2012,Aquaculture,Wetland,1,16,0.0
2011 to 2012,Beach and Dune,Forest Plantation,2,3,0.0
2011 to 2012,Beach and Dune,Grassland,2,4,0.0
2011 to 2012,Beach and Dune,Mining,2,5,0.0
2011 to 2012,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2011 to 2012,Beach and Dune,Natural Forest,2,7,0.0
2011 to 2012,Beach and Dune,Non Observed,2,8,0.0
2011 to 2012,Beach and Dune,Other Non Forest Natural Formation,2,9,29.0
2011 to 2012,Beach and Dune,Other Non Vegetated Area,2,10,63.0
2011 to 2012,Beach and Dune,Pasture,2,11,92.0
2011 to 2012,Beach and Dune,"River, Lake and Ocean",2,12,29.0
2011 to 2012,Beach and Dune,Rocky outcrop,2,13,0.0
2011 to 2012,Beach and Dune,Salt flat,2,14,0.0
2011 to 2012,Beach and Dune,Urban Infrastructure,2,15,0.0
2011 to 2012,Beach and Dune,Wetland,2,16,0.0
2011 to 2012,Forest Plantation,Grassland,3,4,7.0
2011 to 2012,Forest Plantation,Mining,3,5,0.0
2011 to 2012,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2011 to 2012,Forest Plantation,Natural Forest,3,7,1047.0
2011 to 2012,Forest Plantation,Non Observed,3,8,0.0
2011 to 2012,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
2011 to 2012,Forest Plantation,Other Non Vegetated Area,3,10,0.0
2011 to 2012,Forest Plantation,Pasture,3,11,1.0
2011 to 2012,Forest Plantation,"River, Lake and Ocean",3,12,2.0
2011 to 2012,Forest Plantation,Rocky outcrop,3,13,0.0
2011 to 2012,Forest Plantation,Salt flat,3,14,0.0
2011 to 2012,Forest Plantation,Urban Infrastructure,3,15,0.0
2011 to 2012,Forest Plantation,Wetland,3,16,0.0
2011 to 2012,Grassland,Mining,4,5,0.0
2011 to 2012,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2011 to 2012,Grassland,Natural Forest,4,7,488.0
2011 to 2012,Grassland,Non Observed,4,8,0.0
2011 to 2012,Grassland,Other Non Forest Natural Formation,4,9,0.0
2011 to 2012,Grassland,Other Non Vegetated Area,4,10,0.0
2011 to 2012,Grassland,Pasture,4,11,40.0
2011 to 2012,Grassland,"River, Lake and Ocean",4,12,2.0
2011 to 2012,Grassland,Rocky outcrop,4,13,0.0
2011 to 2012,Grassland,Salt flat,4,14,0.0
2011 to 2012,Grassland,Urban Infrastructure,4,15,0.0
2011 to 2012,Grassland,Wetland,4,16,0.0
2011 to 2012,Mining,Mosaic of Agriculture and Pasture,5,6,6.0
2011 to 2012,Mining,Natural Forest,5,7,1.0
2011 to 2012,Mining,Non Observed,5,8,0.0
2011 to 2012,Mining,Other Non Forest Natural Formation,5,9,0.0
2011 to 2012,Mining,Other Non Vegetated Area,5,10,0.0
2011 to 2012,Mining,Pasture,5,11,1.0
2011 to 2012,Mining,"River, Lake and Ocean",5,12,1.0
2011 to 2012,Mining,Rocky outcrop,5,13,1.0
2011 to 2012,Mining,Salt flat,5,14,0.0
2011 to 2012,Mining,Urban Infrastructure,5,15,0.0
2011 to 2012,Mining,Wetland,5,16,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Natural Forest,6,7,82456.0
2011 to 2012,Mosaic of Agriculture and Pasture,Non Observed,6,8,21.0
2011 to 2012,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,21.0
2011 to 2012,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,758.0
2011 to 2012,Mosaic of Agriculture and Pasture,Pasture,6,11,2217.0
2011 to 2012,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,385.0
2011 to 2012,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,385.0
2011 to 2012,Mosaic of Agriculture and Pasture,Salt flat,6,14,11.0
2011 to 2012,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,11.0
2011 to 2012,Mosaic of Agriculture and Pasture,Wetland,6,16,15.0
2011 to 2012,Natural Forest,Non Observed,7,8,7.0
2011 to 2012,Natural Forest,Other Non Forest Natural Formation,7,9,7.0
2011 to 2012,Natural Forest,Other Non Vegetated Area,7,10,218.0
2011 to 2012,Natural Forest,Pasture,7,11,218.0
2011 to 2012,Natural Forest,"River, Lake and Ocean",7,12,363.0
2011 to 2012,Natural Forest,Rocky outcrop,7,13,363.0
2011 to 2012,Natural Forest,Salt flat,7,14,7.0
2011 to 2012,Natural Forest,Urban Infrastructure,7,15,2.0
2011 to 2012,Natural Forest,Wetland,7,16,2.0
2011 to 2012,Non Observed,Other Non Forest Natural Formation,8,9,0.0
2011 to 2012,Non Observed,Other Non Vegetated Area,8,10,0.0
2011 to 2012,Non Observed,Pasture,8,11,2.0
2011 to 2012,Non Observed,"River, Lake and Ocean",8,12,2.0
2011 to 2012,Non Observed,Rocky outcrop,8,13,0.0
2011 to 2012,Non Observed,Salt flat,8,14,0.0
2011 to 2012,Non Observed,Urban Infrastructure,8,15,0.0
2011 to 2012,Non Observed,Wetland,8,16,0.0
2011 to 2012,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,107.0
2011 to 2012,Other Non Forest Natural Formation,Pasture,9,11,107.0
2011 to 2012,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,26.0
2011 to 2012,Other Non Forest Natural Formation,Rocky outcrop,9,13,1.0
2011 to 2012,Other Non Forest Natural Formation,Salt flat,9,14,1.0
2011 to 2012,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2011 to 2012,Other Non Forest Natural Formation,Wetland,9,16,0.0
2011 to 2012,Other Non Vegetated Area,Pasture,10,11,1217.0
2011 to 2012,Other Non Vegetated Area,"River, Lake and Ocean",10,12,306.0
2011 to 2012,Other Non Vegetated Area,Rocky outcrop,10,13,119.0
2011 to 2012,Other Non Vegetated Area,Salt flat,10,14,2.0
2011 to 2012,Other Non Vegetated Area,Urban Infrastructure,10,15,2.0
2011 to 2012,Other Non Vegetated Area,Wetland,10,16,1.0
2011 to 2012,Pasture,"River, Lake and Ocean",11,12,95.0
2011 to 2012,Pasture,Rocky outcrop,11,13,95.0
2011 to 2012,Pasture,Salt flat,11,14,0.0
2011 to 2012,Pasture,Urban Infrastructure,11,15,0.0
2011 to 2012,Pasture,Wetland,11,16,5.0
2011 to 2012,"River, Lake and Ocean",Rocky outcrop,12,13,0.0
2011 to 2012,"River, Lake and Ocean",Salt flat,12,14,0.0
2011 to 2012,"River, Lake and Ocean",Urban Infrastructure,12,15,3.0
2011 to 2012,"River, Lake and Ocean",Wetland,12,16,3.0
2011 to 2012,Rocky outcrop,Salt flat,13,14,0.0
2011 to 2012,Rocky outcrop,Urban Infrastructure,13,15,0.0
2011 to 2012,Rocky outcrop,Wetland,13,16,0.0
2011 to 2012,Salt flat,Urban Infrastructure,14,15,7.0
2011 to 2012,Salt flat,Wetland,14,16,0.0
2011 to 2012,Urban Infrastructure,Wetland,15,16,0.0
2012 to 2013,Agriculture,Aquaculture,0,1,2.0
2012 to 2013,Agriculture,Beach and Dune,0,2,1.0
2012 to 2013,Agriculture,Forest Plantation,0,3,1440.0
2012 to 2013,Agriculture,Grassland,0,4,89.0
2012 to 2013,Agriculture,Mining,0,5,0.0
2012 to 2013,Agriculture,Mosaic of Agriculture and Pasture,0,6,101875.0
2012 to 2013,Agriculture,Natural Forest,0,7,3244.0
2012 to 2013,Agriculture,Non Observed,0,8,0.0
2012 to 2013,Agriculture,Other Non Forest Natural Formation,0,9,2.0
2012 to 2013,Agriculture,Other Non Vegetated Area,0,10,44.0
2012 to 2013,Agriculture,Pasture,0,11,52411.0
2012 to 2013,Agriculture,"River, Lake and Ocean",0,12,117.0
2012 to 2013,Agriculture,Rocky outcrop,0,13,0.0
2012 to 2013,Agriculture,Salt flat,0,14,0.0
2012 to 2013,Agriculture,Urban Infrastructure,0,15,1.0
2012 to 2013,Agriculture,Wetland,0,16,87.0
2012 to 2013,Aquaculture,Beach and Dune,1,2,0.0
2012 to 2013,Aquaculture,Forest Plantation,1,3,0.0
2012 to 2013,Aquaculture,Grassland,1,4,0.0
2012 to 2013,Aquaculture,Mining,1,5,0.0
2012 to 2013,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2012 to 2013,Aquaculture,Natural Forest,1,7,0.0
2012 to 2013,Aquaculture,Non Observed,1,8,0.0
2012 to 2013,Aquaculture,Other Non Forest Natural Formation,1,9,0.0
2012 to 2013,Aquaculture,Other Non Vegetated Area,1,10,5.0
2012 to 2013,Aquaculture,Pasture,1,11,0.0
2012 to 2013,Aquaculture,"River, Lake and Ocean",1,12,0.0
2012 to 2013,Aquaculture,Rocky outcrop,1,13,0.0
2012 to 2013,Aquaculture,Salt flat,1,14,0.0
2012 to 2013,Aquaculture,Urban Infrastructure,1,15,1.0
2012 to 2013,Aquaculture,Wetland,1,16,0.0
2012 to 2013,Beach and Dune,Forest Plantation,2,3,0.0
2012 to 2013,Beach and Dune,Grassland,2,4,0.0
2012 to 2013,Beach and Dune,Mining,2,5,0.0
2012 to 2013,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2012 to 2013,Beach and Dune,Natural Forest,2,7,0.0
2012 to 2013,Beach and Dune,Non Observed,2,8,0.0
2012 to 2013,Beach and Dune,Other Non Forest Natural Formation,2,9,14.0
2012 to 2013,Beach and Dune,Other Non Vegetated Area,2,10,78.0
2012 to 2013,Beach and Dune,Pasture,2,11,73.0
2012 to 2013,Beach and Dune,"River, Lake and Ocean",2,12,21.0
2012 to 2013,Beach and Dune,Rocky outcrop,2,13,0.0
2012 to 2013,Beach and Dune,Salt flat,2,14,0.0
2012 to 2013,Beach and Dune,Urban Infrastructure,2,15,0.0
2012 to 2013,Beach and Dune,Wetland,2,16,0.0
2012 to 2013,Forest Plantation,Grassland,3,4,7.0
2012 to 2013,Forest Plantation,Mining,3,5,0.0
2012 to 2013,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2012 to 2013,Forest Plantation,Natural Forest,3,7,1228.0
2012 to 2013,Forest Plantation,Non Observed,3,8,0.0
2012 to 2013,Forest Plantation,Other Non Forest Natural Formation,3,9,0.0
2012 to 2013,Forest Plantation,Other Non Vegetated Area,3,10,0.0
2012 to 2013,Forest Plantation,Pasture,3,11,7.0
2012 to 2013,Forest Plantation,"River, Lake and Ocean",3,12,10.0
2012 to 2013,Forest Plantation,Rocky outcrop,3,13,1.0
2012 to 2013,Forest Plantation,Salt flat,3,14,0.0
2012 to 2013,Forest Plantation,Urban Infrastructure,3,15,0.0
2012 to 2013,Forest Plantation,Wetland,3,16,0.0
2012 to 2013,Grassland,Mining,4,5,0.0
2012 to 2013,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2012 to 2013,Grassland,Natural Forest,4,7,355.0
2012 to 2013,Grassland,Non Observed,4,8,0.0
2012 to 2013,Grassland,Other Non Forest Natural Formation,4,9,0.0
2012 to 2013,Grassland,Other Non Vegetated Area,4,10,0.0
2012 to 2013,Grassland,Pasture,4,11,9.0
2012 to 2013,Grassland,"River, Lake and Ocean",4,12,2.0
2012 to 2013,Grassland,Rocky outcrop,4,13,0.0
2012 to 2013,Grassland,Salt flat,4,14,0.0
2012 to 2013,Grassland,Urban Infrastructure,4,15,0.0
2012 to 2013,Grassland,Wetland,4,16,0.0
2012 to 2013,Mining,Mosaic of Agriculture and Pasture,5,6,5.0
2012 to 2013,Mining,Natural Forest,5,7,1.0
2012 to 2013,Mining,Non Observed,5,8,0.0
2012 to 2013,Mining,Other Non Forest Natural Formation,5,9,0.0
2012 to 2013,Mining,Other Non Vegetated Area,5,10,0.0
2012 to 2013,Mining,Pasture,5,11,1.0
2012 to 2013,Mining,"River, Lake and Ocean",5,12,1.0
2012 to 2013,Mining,Rocky outcrop,5,13,1.0
2012 to 2013,Mining,Salt flat,5,14,0.0
2012 to 2013,Mining,Urban Infrastructure,5,15,0.0
2012 to 2013,Mining,Wetland,5,16,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Natural Forest,6,7,88252.0
2012 to 2013,Mosaic of Agriculture and Pasture,Non Observed,6,8,19.0
2012 to 2013,Mosaic of Agriculture and Pasture,Other Non Forest Natural Formation,6,9,19.0
2012 to 2013,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,10,864.0
2012 to 2013,Mosaic of Agriculture and Pasture,Pasture,6,11,3015.0
2012 to 2013,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,12,558.0
2012 to 2013,Mosaic of Agriculture and Pasture,Rocky outcrop,6,13,447.0
2012 to 2013,Mosaic of Agriculture and Pasture,Salt flat,6,14,22.0
2012 to 2013,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,15,15.0
2012 to 2013,Mosaic of Agriculture and Pasture,Wetland,6,16,15.0
2012 to 2013,Natural Forest,Non Observed,7,8,8.0
2012 to 2013,Natural Forest,Other Non Forest Natural Formation,7,9,8.0
2012 to 2013,Natural Forest,Other Non Vegetated Area,7,10,183.0
2012 to 2013,Natural Forest,Pasture,7,11,208.0
2012 to 2013,Natural Forest,"River, Lake and Ocean",7,12,393.0
2012 to 2013,Natural Forest,Rocky outcrop,7,13,393.0
2012 to 2013,Natural Forest,Salt flat,7,14,5.0
2012 to 2013,Natural Forest,Urban Infrastructure,7,15,2.0
2012 to 2013,Natural Forest,Wetland,7,16,2.0
2012 to 2013,Non Observed,Other Non Forest Natural Formation,8,9,0.0
2012 to 2013,Non Observed,Other Non Vegetated Area,8,10,0.0
2012 to 2013,Non Observed,Pasture,8,11,4.0
2012 to 2013,Non Observed,"River, Lake and Ocean",8,12,4.0
2012 to 2013,Non Observed,Rocky outcrop,8,13,0.0
2012 to 2013,Non Observed,Salt flat,8,14,0.0
2012 to 2013,Non Observed,Urban Infrastructure,8,15,1.0
2012 to 2013,Non Observed,Wetland,8,16,0.0
2012 to 2013,Other Non Forest Natural Formation,Other Non Vegetated Area,9,10,100.0
2012 to 2013,Other Non Forest Natural Formation,Pasture,9,11,100.0
2012 to 2013,Other Non Forest Natural Formation,"River, Lake and Ocean",9,12,37.0
2012 to 2013,Other Non Forest Natural Formation,Rocky outcrop,9,13,5.0
2012 to 2013,Other Non Forest Natural Formation,Salt flat,9,14,2.0
2012 to 2013,Other Non Forest Natural Formation,Urban Infrastructure,9,15,0.0
2012 to 2013,Other Non Forest Natural Formation,Wetland,9,16,0.0
