year,category1,category2,category1_index,category2_index,exchange
2010 to 2011,Forest Plantation,Rocky outcrop,3,12,0.0
2010 to 2011,Forest Plantation,Urban Infrastructure,3,13,0.0
2010 to 2011,Forest Plantation,Wetland,3,14,0.0
2010 to 2011,Grassland,Mining,4,5,0.0
2010 to 2011,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2010 to 2011,Grassland,Natural Forest,4,7,0.0
2010 to 2011,Grassland,Non Observed,4,8,0.0
2010 to 2011,Grassland,Other Non Vegetated Area,4,9,0.0
2010 to 2011,Grassland,Pasture,4,10,0.0
2010 to 2011,Grassland,"River, Lake and Ocean",4,11,0.0
2010 to 2011,Grassland,Rocky outcrop,4,12,4.0
2010 to 2011,Grassland,Urban Infrastructure,4,13,1.0
2010 to 2011,Grassland,Wetland,4,14,1.0
2010 to 2011,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2010 to 2011,Mining,Natural Forest,5,7,0.0
2010 to 2011,Mining,Non Observed,5,8,0.0
2010 to 2011,Mining,Other Non Vegetated Area,5,9,0.0
2010 to 2011,Mining,Pasture,5,10,0.0
2010 to 2011,Mining,"River, Lake and Ocean",5,11,0.0
2010 to 2011,Mining,Rocky outcrop,5,12,0.0
2010 to 2011,Mining,Urban Infrastructure,5,13,0.0
2010 to 2011,Mining,Wetland,5,14,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
2010 to 2011,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
2010 to 2011,Natural Forest,Non Observed,7,8,0.0
2010 to 2011,Natural Forest,Other Non Vegetated Area,7,9,0.0
2010 to 2011,Natural Forest,Pasture,7,10,0.0
2010 to 2011,Natural Forest,"River, Lake and Ocean",7,11,0.0
2010 to 2011,Natural Forest,Rocky outcrop,7,12,0.0
2010 to 2011,Natural Forest,Urban Infrastructure,7,13,0.0
2010 to 2011,Natural Forest,Wetland,7,14,0.0
2010 to 2011,Non Observed,Other Non Vegetated Area,8,9,7.0
2010 to 2011,Non Observed,Pasture,8,10,0.0
2010 to 2011,Non Observed,"River, Lake and Ocean",8,11,0.0
2010 to 2011,Non Observed,Rocky outcrop,8,12,0.0
2010 to 2011,Non Observed,Urban Infrastructure,8,13,0.0
2010 to 2011,Non Observed,Wetland,8,14,0.0
2010 to 2011,Other Non Vegetated Area,Pasture,9,10,0.0
2010 to 2011,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
2010 to 2011,Other Non Vegetated Area,Rocky outcrop,9,12,14.0
2010 to 2011,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
2010 to 2011,Other Non Vegetated Area,Wetland,9,14,0.0
2010 to 2011,Pasture,"River, Lake and Ocean",10,11,0.0
2010 to 2011,Pasture,Rocky outcrop,10,12,0.0
2010 to 2011,Pasture,Urban Infrastructure,10,13,0.0
2010 to 2011,Pasture,Wetland,10,14,0.0
2010 to 2011,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2010 to 2011,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
2010 to 2011,"River, Lake and Ocean",Wetland,11,14,0.0
2010 to 2011,Rocky outcrop,Urban Infrastructure,12,13,0.0
2010 to 2011,Rocky outcrop,Wetland,12,14,0.0
2010 to 2011,Urban Infrastructure,Wetland,13,14,0.0
2011 to 2012,Agriculture,Aquaculture,0,1,0.0
2011 to 2012,Agriculture,Beach and Dune,0,2,0.0
2011 to 2012,Agriculture,Forest Plantation,0,3,281.0
2011 to 2012,Agriculture,Grassland,0,4,126184.0
2011 to 2012,Agriculture,Mining,0,5,0.0
2011 to 2012,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
2011 to 2012,Agriculture,Natural Forest,0,7,4864.0
2011 to 2012,Agriculture,Non Observed,0,8,0.0
2011 to 2012,Agriculture,Other Non Vegetated Area,0,9,1187.0
2011 to 2012,Agriculture,Pasture,0,10,0.0
2011 to 2012,Agriculture,"River, Lake and Ocean",0,11,1521.0
2011 to 2012,Agriculture,Rocky outcrop,0,12,12.0
2011 to 2012,Agriculture,Urban Infrastructure,0,13,0.0
2011 to 2012,Agriculture,Wetland,0,14,284.0
2011 to 2012,Aquaculture,Beach and Dune,1,2,0.0
2011 to 2012,Aquaculture,Forest Plantation,1,3,0.0
2011 to 2012,Aquaculture,Grassland,1,4,0.0
2011 to 2012,Aquaculture,Mining,1,5,0.0
2011 to 2012,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2011 to 2012,Aquaculture,Natural Forest,1,7,0.0
2011 to 2012,Aquaculture,Non Observed,1,8,0.0
2011 to 2012,Aquaculture,Other Non Vegetated Area,1,9,0.0
2011 to 2012,Aquaculture,Pasture,1,10,0.0
2011 to 2012,Aquaculture,"River, Lake and Ocean",1,11,0.0
2011 to 2012,Aquaculture,Rocky outcrop,1,12,0.0
2011 to 2012,Aquaculture,Urban Infrastructure,1,13,0.0
2011 to 2012,Aquaculture,Wetland,1,14,0.0
2011 to 2012,Beach and Dune,Forest Plantation,2,3,0.0
2011 to 2012,Beach and Dune,Grassland,2,4,0.0
2011 to 2012,Beach and Dune,Mining,2,5,0.0
2011 to 2012,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2011 to 2012,Beach and Dune,Natural Forest,2,7,0.0
2011 to 2012,Beach and Dune,Non Observed,2,8,0.0
2011 to 2012,Beach and Dune,Other Non Vegetated Area,2,9,4.0
2011 to 2012,Beach and Dune,Pasture,2,10,0.0
2011 to 2012,Beach and Dune,"River, Lake and Ocean",2,11,0.0
2011 to 2012,Beach and Dune,Rocky outcrop,2,12,0.0
2011 to 2012,Beach and Dune,Urban Infrastructure,2,13,0.0
2011 to 2012,Beach and Dune,Wetland,2,14,0.0
2011 to 2012,Forest Plantation,Grassland,3,4,150.0
2011 to 2012,Forest Plantation,Mining,3,5,0.0
2011 to 2012,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2011 to 2012,Forest Plantation,Natural Forest,3,7,0.0
2011 to 2012,Forest Plantation,Non Observed,3,8,0.0
2011 to 2012,Forest Plantation,Other Non Vegetated Area,3,9,0.0
2011 to 2012,Forest Plantation,Pasture,3,10,0.0
2011 to 2012,Forest Plantation,"River, Lake and Ocean",3,11,0.0
2011 to 2012,Forest Plantation,Rocky outcrop,3,12,0.0
2011 to 2012,Forest Plantation,Urban Infrastructure,3,13,0.0
2011 to 2012,Forest Plantation,Wetland,3,14,0.0
2011 to 2012,Grassland,Mining,4,5,0.0
2011 to 2012,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2011 to 2012,Grassland,Natural Forest,4,7,0.0
2011 to 2012,Grassland,Non Observed,4,8,0.0
2011 to 2012,Grassland,Other Non Vegetated Area,4,9,0.0
2011 to 2012,Grassland,Pasture,4,10,0.0
2011 to 2012,Grassland,"River, Lake and Ocean",4,11,0.0
2011 to 2012,Grassland,Rocky outcrop,4,12,13.0
2011 to 2012,Grassland,Urban Infrastructure,4,13,1.0
2011 to 2012,Grassland,Wetland,4,14,1.0
2011 to 2012,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2011 to 2012,Mining,Natural Forest,5,7,0.0
2011 to 2012,Mining,Non Observed,5,8,0.0
2011 to 2012,Mining,Other Non Vegetated Area,5,9,0.0
2011 to 2012,Mining,Pasture,5,10,0.0
2011 to 2012,Mining,"River, Lake and Ocean",5,11,0.0
2011 to 2012,Mining,Rocky outcrop,5,12,0.0
2011 to 2012,Mining,Urban Infrastructure,5,13,0.0
2011 to 2012,Mining,Wetland,5,14,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
2011 to 2012,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
2011 to 2012,Natural Forest,Non Observed,7,8,0.0
2011 to 2012,Natural Forest,Other Non Vegetated Area,7,9,0.0
2011 to 2012,Natural Forest,Pasture,7,10,0.0
2011 to 2012,Natural Forest,"River, Lake and Ocean",7,11,0.0
2011 to 2012,Natural Forest,Rocky outcrop,7,12,0.0
2011 to 2012,Natural Forest,Urban Infrastructure,7,13,0.0
2011 to 2012,Natural Forest,Wetland,7,14,0.0
2011 to 2012,Non Observed,Other Non Vegetated Area,8,9,8.0
2011 to 2012,Non Observed,Pasture,8,10,0.0
2011 to 2012,Non Observed,"River, Lake and Ocean",8,11,0.0
2011 to 2012,Non Observed,Rocky outcrop,8,12,0.0
2011 to 2012,Non Observed,Urban Infrastructure,8,13,0.0
2011 to 2012,Non Observed,Wetland,8,14,0.0
2011 to 2012,Other Non Vegetated Area,Pasture,9,10,0.0
2011 to 2012,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
2011 to 2012,Other Non Vegetated Area,Rocky outcrop,9,12,13.0
2011 to 2012,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
2011 to 2012,Other Non Vegetated Area,Wetland,9,14,0.0
2011 to 2012,Pasture,"River, Lake and Ocean",10,11,0.0
2011 to 2012,Pasture,Rocky outcrop,10,12,0.0
2011 to 2012,Pasture,Urban Infrastructure,10,13,0.0
2011 to 2012,Pasture,Wetland,10,14,0.0
2011 to 2012,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2011 to 2012,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
2011 to 2012,"River, Lake and Ocean",Wetland,11,14,0.0
2011 to 2012,Rocky outcrop,Urban Infrastructure,12,13,0.0
2011 to 2012,Rocky outcrop,Wetland,12,14,0.0
2011 to 2012,Urban Infrastructure,Wetland,13,14,0.0
2012 to 2013,Agriculture,Aquaculture,0,1,0.0
2012 to 2013,Agriculture,Beach and Dune,0,2,0.0
2012 to 2013,Agriculture,Forest Plantation,0,3,118.0
2012 to 2013,Agriculture,Grassland,0,4,102367.0
2012 to 2013,Agriculture,Mining,0,5,0.0
2012 to 2013,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
2012 to 2013,Agriculture,Natural Forest,0,7,5573.0
2012 to 2013,Agriculture,Non Observed,0,8,0.0
2012 to 2013,Agriculture,Other Non Vegetated Area,0,9,598.0
2012 to 2013,Agriculture,Pasture,0,10,0.0
2012 to 2013,Agriculture,"River, Lake and Ocean",0,11,2327.0
2012 to 2013,Agriculture,Rocky outcrop,0,12,15.0
2012 to 2013,Agriculture,Urban Infrastructure,0,13,0.0
2012 to 2013,Agriculture,Wetland,0,14,118.0
2012 to 2013,Aquaculture,Beach and Dune,1,2,0.0
2012 to 2013,Aquaculture,Forest Plantation,1,3,0.0
2012 to 2013,Aquaculture,Grassland,1,4,0.0
2012 to 2013,Aquaculture,Mining,1,5,0.0
2012 to 2013,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2012 to 2013,Aquaculture,Natural Forest,1,7,0.0
2012 to 2013,Aquaculture,Non Observed,1,8,0.0
2012 to 2013,Aquaculture,Other Non Vegetated Area,1,9,0.0
2012 to 2013,Aquaculture,Pasture,1,10,0.0
2012 to 2013,Aquaculture,"River, Lake and Ocean",1,11,0.0
2012 to 2013,Aquaculture,Rocky outcrop,1,12,0.0
2012 to 2013,Aquaculture,Urban Infrastructure,1,13,0.0
2012 to 2013,Aquaculture,Wetland,1,14,0.0
2012 to 2013,Beach and Dune,Forest Plantation,2,3,0.0
2012 to 2013,Beach and Dune,Grassland,2,4,0.0
2012 to 2013,Beach and Dune,Mining,2,5,0.0
2012 to 2013,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2012 to 2013,Beach and Dune,Natural Forest,2,7,0.0
2012 to 2013,Beach and Dune,Non Observed,2,8,0.0
2012 to 2013,Beach and Dune,Other Non Vegetated Area,2,9,3.0
2012 to 2013,Beach and Dune,Pasture,2,10,0.0
2012 to 2013,Beach and Dune,"River, Lake and Ocean",2,11,0.0
2012 to 2013,Beach and Dune,Rocky outcrop,2,12,0.0
2012 to 2013,Beach and Dune,Urban Infrastructure,2,13,0.0
2012 to 2013,Beach and Dune,Wetland,2,14,0.0
2012 to 2013,Forest Plantation,Grassland,3,4,165.0
2012 to 2013,Forest Plantation,Mining,3,5,0.0
2012 to 2013,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2012 to 2013,Forest Plantation,Natural Forest,3,7,0.0
2012 to 2013,Forest Plantation,Non Observed,3,8,0.0
2012 to 2013,Forest Plantation,Other Non Vegetated Area,3,9,0.0
2012 to 2013,Forest Plantation,Pasture,3,10,0.0
2012 to 2013,Forest Plantation,"River, Lake and Ocean",3,11,0.0
2012 to 2013,Forest Plantation,Rocky outcrop,3,12,0.0
2012 to 2013,Forest Plantation,Urban Infrastructure,3,13,0.0
2012 to 2013,Forest Plantation,Wetland,3,14,0.0
2012 to 2013,Grassland,Mining,4,5,0.0
2012 to 2013,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2012 to 2013,Grassland,Natural Forest,4,7,0.0
2012 to 2013,Grassland,Non Observed,4,8,0.0
2012 to 2013,Grassland,Other Non Vegetated Area,4,9,0.0
2012 to 2013,Grassland,Pasture,4,10,0.0
2012 to 2013,Grassland,"River, Lake and Ocean",4,11,0.0
2012 to 2013,Grassland,Rocky outcrop,4,12,22.0
2012 to 2013,Grassland,Urban Infrastructure,4,13,1.0
2012 to 2013,Grassland,Wetland,4,14,1.0
2012 to 2013,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2012 to 2013,Mining,Natural Forest,5,7,0.0
2012 to 2013,Mining,Non Observed,5,8,0.0
2012 to 2013,Mining,Other Non Vegetated Area,5,9,0.0
2012 to 2013,Mining,Pasture,5,10,0.0
2012 to 2013,Mining,"River, Lake and Ocean",5,11,0.0
2012 to 2013,Mining,Rocky outcrop,5,12,0.0
2012 to 2013,Mining,Urban Infrastructure,5,13,0.0
2012 to 2013,Mining,Wetland,5,14,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
2012 to 2013,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
2012 to 2013,Natural Forest,Non Observed,7,8,0.0
2012 to 2013,Natural Forest,Other Non Vegetated Area,7,9,0.0
2012 to 2013,Natural Forest,Pasture,7,10,0.0
2012 to 2013,Natural Forest,"River, Lake and Ocean",7,11,0.0
2012 to 2013,Natural Forest,Rocky outcrop,7,12,0.0
2012 to 2013,Natural Forest,Urban Infrastructure,7,13,0.0
2012 to 2013,Natural Forest,Wetland,7,14,0.0
2012 to 2013,Non Observed,Other Non Vegetated Area,8,9,2.0
2012 to 2013,Non Observed,Pasture,8,10,0.0
2012 to 2013,Non Observed,"River, Lake and Ocean",8,11,0.0
2012 to 2013,Non Observed,Rocky outcrop,8,12,0.0
2012 to 2013,Non Observed,Urban Infrastructure,8,13,0.0
2012 to 2013,Non Observed,Wetland,8,14,0.0
2012 to 2013,Other Non Vegetated Area,Pasture,9,10,0.0
2012 to 2013,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
2012 to 2013,Other Non Vegetated Area,Rocky outcrop,9,12,4.0
2012 to 2013,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
2012 to 2013,Other Non Vegetated Area,Wetland,9,14,0.0
2012 to 2013,Pasture,"River, Lake and Ocean",10,11,0.0
2012 to 2013,Pasture,Rocky outcrop,10,12,0.0
2012 to 2013,Pasture,Urban Infrastructure,10,13,0.0
2012 to 2013,Pasture,Wetland,10,14,0.0
2012 to 2013,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2012 to 2013,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
2012 to 2013,"River, Lake and Ocean",Wetland,11,14,0.0
2012 to 2013,Rocky outcrop,Urban Infrastructure,12,13,0.0
2012 to 2013,Rocky outcrop,Wetland,12,14,0.0
2012 to 2013,Urban Infrastructure,Wetland,13,14,0.0
2013 to 2014,Agriculture,Aquaculture,0,1,0.0
2013 to 2014,Agriculture,Beach and Dune,0,2,0.0
2013 to 2014,Agriculture,Forest Plantation,0,3,239.0
2013 to 2014,Agriculture,Grassland,0,4,94040.0
2013 to 2014,Agriculture,Mining,0,5,0.0
2013 to 2014,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
2013 to 2014,Agriculture,Natural Forest,0,7,5262.0
2013 to 2014,Agriculture,Non Observed,0,8,0.0
2013 to 2014,Agriculture,Other Non Vegetated Area,0,9,548.0
2013 to 2014,Agriculture,Pasture,0,10,0.0
2013 to 2014,Agriculture,"River, Lake and Ocean",0,11,2559.0
2013 to 2014,Agriculture,Rocky outcrop,0,12,16.0
2013 to 2014,Agriculture,Urban Infrastructure,0,13,0.0
2013 to 2014,Agriculture,Wetland,0,14,401.0
2013 to 2014,Aquaculture,Beach and Dune,1,2,0.0
2013 to 2014,Aquaculture,Forest Plantation,1,3,0.0
2013 to 2014,Aquaculture,Grassland,1,4,0.0
2013 to 2014,Aquaculture,Mining,1,5,0.0
2013 to 2014,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2013 to 2014,Aquaculture,Natural Forest,1,7,0.0
2013 to 2014,Aquaculture,Non Observed,1,8,0.0
2013 to 2014,Aquaculture,Other Non Vegetated Area,1,9,0.0
2013 to 2014,Aquaculture,Pasture,1,10,0.0
2013 to 2014,Aquaculture,"River, Lake and Ocean",1,11,0.0
2013 to 2014,Aquaculture,Rocky outcrop,1,12,0.0
2013 to 2014,Aquaculture,Urban Infrastructure,1,13,0.0
2013 to 2014,Aquaculture,Wetland,1,14,0.0
2013 to 2014,Beach and Dune,Forest Plantation,2,3,0.0
2013 to 2014,Beach and Dune,Grassland,2,4,0.0
2013 to 2014,Beach and Dune,Mining,2,5,0.0
2013 to 2014,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2013 to 2014,Beach and Dune,Natural Forest,2,7,0.0
2013 to 2014,Beach and Dune,Non Observed,2,8,0.0
2013 to 2014,Beach and Dune,Other Non Vegetated Area,2,9,3.0
2013 to 2014,Beach and Dune,Pasture,2,10,0.0
2013 to 2014,Beach and Dune,"River, Lake and Ocean",2,11,0.0
2013 to 2014,Beach and Dune,Rocky outcrop,2,12,0.0
2013 to 2014,Beach and Dune,Urban Infrastructure,2,13,0.0
2013 to 2014,Beach and Dune,Wetland,2,14,0.0
2013 to 2014,Forest Plantation,Grassland,3,4,95.0
2013 to 2014,Forest Plantation,Mining,3,5,0.0
2013 to 2014,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2013 to 2014,Forest Plantation,Natural Forest,3,7,0.0
2013 to 2014,Forest Plantation,Non Observed,3,8,0.0
2013 to 2014,Forest Plantation,Other Non Vegetated Area,3,9,0.0
2013 to 2014,Forest Plantation,Pasture,3,10,0.0
2013 to 2014,Forest Plantation,"River, Lake and Ocean",3,11,0.0
2013 to 2014,Forest Plantation,Rocky outcrop,3,12,0.0
2013 to 2014,Forest Plantation,Urban Infrastructure,3,13,0.0
2013 to 2014,Forest Plantation,Wetland,3,14,0.0
2013 to 2014,Grassland,Mining,4,5,0.0
2013 to 2014,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2013 to 2014,Grassland,Natural Forest,4,7,0.0
2013 to 2014,Grassland,Non Observed,4,8,0.0
2013 to 2014,Grassland,Other Non Vegetated Area,4,9,0.0
2013 to 2014,Grassland,Pasture,4,10,0.0
2013 to 2014,Grassland,"River, Lake and Ocean",4,11,0.0
2013 to 2014,Grassland,Rocky outcrop,4,12,5.0
2013 to 2014,Grassland,Urban Infrastructure,4,13,0.0
2013 to 2014,Grassland,Wetland,4,14,0.0
2013 to 2014,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2013 to 2014,Mining,Natural Forest,5,7,0.0
2013 to 2014,Mining,Non Observed,5,8,0.0
2013 to 2014,Mining,Other Non Vegetated Area,5,9,0.0
2013 to 2014,Mining,Pasture,5,10,0.0
2013 to 2014,Mining,"River, Lake and Ocean",5,11,0.0
2013 to 2014,Mining,Rocky outcrop,5,12,0.0
2013 to 2014,Mining,Urban Infrastructure,5,13,0.0
2013 to 2014,Mining,Wetland,5,14,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Natural Forest,6,7,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Non Observed,6,8,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,6,9,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Pasture,6,10,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",6,11,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Rocky outcrop,6,12,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Urban Infrastructure,6,13,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Wetland,6,14,0.0
2013 to 2014,Natural Forest,Non Observed,7,8,0.0
2013 to 2014,Natural Forest,Other Non Vegetated Area,7,9,0.0
2013 to 2014,Natural Forest,Pasture,7,10,0.0
2013 to 2014,Natural Forest,"River, Lake and Ocean",7,11,0.0
2013 to 2014,Natural Forest,Rocky outcrop,7,12,0.0
2013 to 2014,Natural Forest,Urban Infrastructure,7,13,0.0
2013 to 2014,Natural Forest,Wetland,7,14,0.0
2013 to 2014,Non Observed,Other Non Vegetated Area,8,9,7.0
2013 to 2014,Non Observed,Pasture,8,10,0.0
2013 to 2014,Non Observed,"River, Lake and Ocean",8,11,0.0
2013 to 2014,Non Observed,Rocky outcrop,8,12,0.0
2013 to 2014,Non Observed,Urban Infrastructure,8,13,0.0
2013 to 2014,Non Observed,Wetland,8,14,0.0
2013 to 2014,Other Non Vegetated Area,Pasture,9,10,0.0
2013 to 2014,Other Non Vegetated Area,"River, Lake and Ocean",9,11,0.0
2013 to 2014,Other Non Vegetated Area,Rocky outcrop,9,12,1.0
2013 to 2014,Other Non Vegetated Area,Urban Infrastructure,9,13,0.0
2013 to 2014,Other Non Vegetated Area,Wetland,9,14,0.0
2013 to 2014,Pasture,"River, Lake and Ocean",10,11,0.0
2013 to 2014,Pasture,Rocky outcrop,10,12,0.0
2013 to 2014,Pasture,Urban Infrastructure,10,13,0.0
2013 to 2014,Pasture,Wetland,10,14,0.0
2013 to 2014,"River, Lake and Ocean",Rocky outcrop,11,12,0.0
2013 to 2014,"River, Lake and Ocean",Urban Infrastructure,11,13,0.0
2013 to 2014,"River, Lake and Ocean",Wetland,11,14,0.0
2013 to 2014,Rocky outcrop,Urban Infrastructure,12,13,0.0
2013 to 2014,Rocky outcrop,Wetland,12,14,0.0
2013 to 2014,Urban Infrastructure,Wetland,13,14,0.0
2014 to 2015,Agriculture,Aquaculture,0,1,0.0
2014 to 2015,Agriculture,Beach and Dune,0,2,1.0
2014 to 2015,Agriculture,Forest Plantation,0,3,84.0
2014 to 2015,Agriculture,Grassland,0,4,72473.0
2014 to 2015,Agriculture,Mining,0,5,0.0
2014 to 2015,Agriculture,Mosaic of Agriculture and Pasture,0,6,0.0
2014 to 2015,Agriculture,Natural Forest,0,7,5585.0
2014 to 2015,Agriculture,Non Observed,0,8,0.0
2014 to 2015,Agriculture,Other Non Vegetated Area,0,9,492.0
2014 to 2015,Agriculture,Pasture,0,10,0.0
2014 to 2015,Agriculture,"River, Lake and Ocean",0,11,947.0
2014 to 2015,Agriculture,Rocky outcrop,0,12,8.0
2014 to 2015,Agriculture,Urban Infrastructure,0,13,0.0
2014 to 2015,Agriculture,Wetland,0,14,178.0
2014 to 2015,Aquaculture,Beach and Dune,1,2,0.0
2014 to 2015,Aquaculture,Forest Plantation,1,3,0.0
2014 to 2015,Aquaculture,Grassland,1,4,0.0
2014 to 2015,Aquaculture,Mining,1,5,0.0
2014 to 2015,Aquaculture,Mosaic of Agriculture and Pasture,1,6,0.0
2014 to 2015,Aquaculture,Natural Forest,1,7,0.0
2014 to 2015,Aquaculture,Non Observed,1,8,0.0
2014 to 2015,Aquaculture,Other Non Vegetated Area,1,9,0.0
2014 to 2015,Aquaculture,Pasture,1,10,0.0
2014 to 2015,Aquaculture,"River, Lake and Ocean",1,11,0.0
2014 to 2015,Aquaculture,Rocky outcrop,1,12,0.0
2014 to 2015,Aquaculture,Urban Infrastructure,1,13,0.0
2014 to 2015,Aquaculture,Wetland,1,14,0.0
2014 to 2015,Beach and Dune,Forest Plantation,2,3,0.0
2014 to 2015,Beach and Dune,Grassland,2,4,0.0
2014 to 2015,Beach and Dune,Mining,2,5,0.0
2014 to 2015,Beach and Dune,Mosaic of Agriculture and Pasture,2,6,0.0
2014 to 2015,Beach and Dune,Natural Forest,2,7,0.0
2014 to 2015,Beach and Dune,Non Observed,2,8,0.0
2014 to 2015,Beach and Dune,Other Non Vegetated Area,2,9,2.0
2014 to 2015,Beach and Dune,Pasture,2,10,0.0
2014 to 2015,Beach and Dune,"River, Lake and Ocean",2,11,0.0
2014 to 2015,Beach and Dune,Rocky outcrop,2,12,0.0
2014 to 2015,Beach and Dune,Urban Infrastructure,2,13,0.0
2014 to 2015,Beach and Dune,Wetland,2,14,0.0
2014 to 2015,Forest Plantation,Grassland,3,4,19.0
2014 to 2015,Forest Plantation,Mining,3,5,0.0
2014 to 2015,Forest Plantation,Mosaic of Agriculture and Pasture,3,6,0.0
2014 to 2015,Forest Plantation,Natural Forest,3,7,0.0
2014 to 2015,Forest Plantation,Non Observed,3,8,0.0
2014 to 2015,Forest Plantation,Other Non Vegetated Area,3,9,0.0
2014 to 2015,Forest Plantation,Pasture,3,10,0.0
2014 to 2015,Forest Plantation,"River, Lake and Ocean",3,11,0.0
2014 to 2015,Forest Plantation,Rocky outcrop,3,12,0.0
2014 to 2015,Forest Plantation,Urban Infrastructure,3,13,0.0
2014 to 2015,Forest Plantation,Wetland,3,14,0.0
2014 to 2015,Grassland,Mining,4,5,0.0
2014 to 2015,Grassland,Mosaic of Agriculture and Pasture,4,6,0.0
2014 to 2015,Grassland,Natural Forest,4,7,0.0
2014 to 2015,Grassland,Non Observed,4,8,0.0
2014 to 2015,Grassland,Other Non Vegetated Area,4,9,0.0
2014 to 2015,Grassland,Pasture,4,10,0.0
2014 to 2015,Grassland,"River, Lake and Ocean",4,11,0.0
2014 to 2015,Grassland,Rocky outcrop,4,12,8.0
2014 to 2015,Grassland,Urban Infrastructure,4,13,0.0
2014 to 2015,Grassland,Wetland,4,14,0.0
2014 to 2015,Mining,Mosaic of Agriculture and Pasture,5,6,0.0
2014 to 2015,Mining,Natural Forest,5,7,0.0
