year,category1,category2,category1_index,category2_index,exchange
2013 to 2014,Grassland,Pasture,3,9,78.0
2013 to 2014,Grassland,"River, Lake and Ocean",3,10,30534.0
2013 to 2014,Grassland,Salt flat,3,11,415.0
2013 to 2014,Grassland,Urban Infrastructure,3,12,2.0
2013 to 2014,Grassland,Wetland,3,13,0.0
2013 to 2014,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2013 to 2014,Mining,Natural Forest,4,6,0.0
2013 to 2014,Mining,Non Observed,4,7,0.0
2013 to 2014,Mining,Other Non Vegetated Area,4,8,0.0
2013 to 2014,Mining,Pasture,4,9,0.0
2013 to 2014,Mining,"River, Lake and Ocean",4,10,1.0
2013 to 2014,Mining,Salt flat,4,11,0.0
2013 to 2014,Mining,Urban Infrastructure,4,12,0.0
2013 to 2014,Mining,Wetland,4,13,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2013 to 2014,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2013 to 2014,Natural Forest,Non Observed,6,7,58.0
2013 to 2014,Natural Forest,Other Non Vegetated Area,6,8,35.0
2013 to 2014,Natural Forest,Pasture,6,9,35.0
2013 to 2014,Natural Forest,"River, Lake and Ocean",6,10,55134.0
2013 to 2014,Natural Forest,Salt flat,6,11,7.0
2013 to 2014,Natural Forest,Urban Infrastructure,6,12,2.0
2013 to 2014,Natural Forest,Wetland,6,13,0.0
2013 to 2014,Non Observed,Other Non Vegetated Area,7,8,0.0
2013 to 2014,Non Observed,Pasture,7,9,0.0
2013 to 2014,Non Observed,"River, Lake and Ocean",7,10,13.0
2013 to 2014,Non Observed,Salt flat,7,11,1.0
2013 to 2014,Non Observed,Urban Infrastructure,7,12,0.0
2013 to 2014,Non Observed,Wetland,7,13,0.0
2013 to 2014,Other Non Vegetated Area,Pasture,8,9,438.0
2013 to 2014,Other Non Vegetated Area,"River, Lake and Ocean",8,10,15.0
2013 to 2014,Other Non Vegetated Area,Salt flat,8,11,0.0
2013 to 2014,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2013 to 2014,Other Non Vegetated Area,Wetland,8,13,0.0
2013 to 2014,Pasture,"River, Lake and Ocean",9,10,11554.0
2013 to 2014,Pasture,Salt flat,9,11,2.0
2013 to 2014,Pasture,Urban Infrastructure,9,12,2.0
2013 to 2014,Pasture,Wetland,9,13,0.0
2013 to 2014,"River, Lake and Ocean",Salt flat,10,11,15.0
2013 to 2014,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
2013 to 2014,"River, Lake and Ocean",Wetland,10,13,0.0
2013 to 2014,Salt flat,Urban Infrastructure,11,12,1.0
2013 to 2014,Salt flat,Wetland,11,13,0.0
2013 to 2014,Urban Infrastructure,Wetland,12,13,0.0
2014 to 2015,Agriculture,Beach and Dune,0,1,0.0
2014 to 2015,Agriculture,Forest Plantation,0,2,40.0
2014 to 2015,Agriculture,Grassland,0,3,25132.0
2014 to 2015,Agriculture,Mining,0,4,1.0
2014 to 2015,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2014 to 2015,Agriculture,Natural Forest,0,6,6543.0
2014 to 2015,Agriculture,Non Observed,0,7,0.0
2014 to 2015,Agriculture,Other Non Vegetated Area,0,8,1.0
2014 to 2015,Agriculture,Pasture,0,9,41453.0
2014 to 2015,Agriculture,"River, Lake and Ocean",0,10,1446.0
2014 to 2015,Agriculture,Salt flat,0,11,0.0
2014 to 2015,Agriculture,Urban Infrastructure,0,12,1.0
2014 to 2015,Agriculture,Wetland,0,13,0.0
2014 to 2015,Beach and Dune,Forest Plantation,1,2,0.0
2014 to 2015,Beach and Dune,Grassland,1,3,0.0
2014 to 2015,Beach and Dune,Mining,1,4,0.0
2014 to 2015,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2014 to 2015,Beach and Dune,Natural Forest,1,6,0.0
2014 to 2015,Beach and Dune,Non Observed,1,7,0.0
2014 to 2015,Beach and Dune,Other Non Vegetated Area,1,8,0.0
2014 to 2015,Beach and Dune,Pasture,1,9,0.0
2014 to 2015,Beach and Dune,"River, Lake and Ocean",1,10,0.0
2014 to 2015,Beach and Dune,Salt flat,1,11,1.0
2014 to 2015,Beach and Dune,Urban Infrastructure,1,12,0.0
2014 to 2015,Beach and Dune,Wetland,1,13,0.0
2014 to 2015,Forest Plantation,Grassland,2,3,29.0
2014 to 2015,Forest Plantation,Mining,2,4,0.0
2014 to 2015,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2014 to 2015,Forest Plantation,Natural Forest,2,6,0.0
2014 to 2015,Forest Plantation,Non Observed,2,7,0.0
2014 to 2015,Forest Plantation,Other Non Vegetated Area,2,8,0.0
2014 to 2015,Forest Plantation,Pasture,2,9,0.0
2014 to 2015,Forest Plantation,"River, Lake and Ocean",2,10,0.0
2014 to 2015,Forest Plantation,Salt flat,2,11,0.0
2014 to 2015,Forest Plantation,Urban Infrastructure,2,12,0.0
2014 to 2015,Forest Plantation,Wetland,2,13,0.0
2014 to 2015,Grassland,Mining,3,4,11.0
2014 to 2015,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2014 to 2015,Grassland,Natural Forest,3,6,0.0
2014 to 2015,Grassland,Non Observed,3,7,16.0
2014 to 2015,Grassland,Other Non Vegetated Area,3,8,16.0
2014 to 2015,Grassland,Pasture,3,9,49.0
2014 to 2015,Grassland,"River, Lake and Ocean",3,10,41869.0
2014 to 2015,Grassland,Salt flat,3,11,295.0
2014 to 2015,Grassland,Urban Infrastructure,3,12,2.0
2014 to 2015,Grassland,Wetland,3,13,0.0
2014 to 2015,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2014 to 2015,Mining,Natural Forest,4,6,0.0
2014 to 2015,Mining,Non Observed,4,7,0.0
2014 to 2015,Mining,Other Non Vegetated Area,4,8,0.0
2014 to 2015,Mining,Pasture,4,9,0.0
2014 to 2015,Mining,"River, Lake and Ocean",4,10,7.0
2014 to 2015,Mining,Salt flat,4,11,0.0
2014 to 2015,Mining,Urban Infrastructure,4,12,0.0
2014 to 2015,Mining,Wetland,4,13,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2014 to 2015,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2014 to 2015,Natural Forest,Non Observed,6,7,63.0
2014 to 2015,Natural Forest,Other Non Vegetated Area,6,8,20.0
2014 to 2015,Natural Forest,Pasture,6,9,20.0
2014 to 2015,Natural Forest,"River, Lake and Ocean",6,10,71960.0
2014 to 2015,Natural Forest,Salt flat,6,11,7.0
2014 to 2015,Natural Forest,Urban Infrastructure,6,12,2.0
2014 to 2015,Natural Forest,Wetland,6,13,0.0
2014 to 2015,Non Observed,Other Non Vegetated Area,7,8,0.0
2014 to 2015,Non Observed,Pasture,7,9,0.0
2014 to 2015,Non Observed,"River, Lake and Ocean",7,10,14.0
2014 to 2015,Non Observed,Salt flat,7,11,1.0
2014 to 2015,Non Observed,Urban Infrastructure,7,12,0.0
2014 to 2015,Non Observed,Wetland,7,13,0.0
2014 to 2015,Other Non Vegetated Area,Pasture,8,9,153.0
2014 to 2015,Other Non Vegetated Area,"River, Lake and Ocean",8,10,2.0
2014 to 2015,Other Non Vegetated Area,Salt flat,8,11,0.0
2014 to 2015,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2014 to 2015,Other Non Vegetated Area,Wetland,8,13,0.0
2014 to 2015,Pasture,"River, Lake and Ocean",9,10,19102.0
2014 to 2015,Pasture,Salt flat,9,11,2.0
2014 to 2015,Pasture,Urban Infrastructure,9,12,2.0
2014 to 2015,Pasture,Wetland,9,13,0.0
2014 to 2015,"River, Lake and Ocean",Salt flat,10,11,22.0
2014 to 2015,"River, Lake and Ocean",Urban Infrastructure,10,12,2.0
2014 to 2015,"River, Lake and Ocean",Wetland,10,13,0.0
2014 to 2015,Salt flat,Urban Infrastructure,11,12,1.0
2014 to 2015,Salt flat,Wetland,11,13,0.0
2014 to 2015,Urban Infrastructure,Wetland,12,13,0.0
2015 to 2016,Agriculture,Beach and Dune,0,1,0.0
2015 to 2016,Agriculture,Forest Plantation,0,2,103.0
2015 to 2016,Agriculture,Grassland,0,3,24709.0
2015 to 2016,Agriculture,Mining,0,4,2.0
2015 to 2016,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2015 to 2016,Agriculture,Natural Forest,0,6,12421.0
2015 to 2016,Agriculture,Non Observed,0,7,0.0
2015 to 2016,Agriculture,Other Non Vegetated Area,0,8,0.0
2015 to 2016,Agriculture,Pasture,0,9,113979.0
2015 to 2016,Agriculture,"River, Lake and Ocean",0,10,1385.0
2015 to 2016,Agriculture,Salt flat,0,11,1.0
2015 to 2016,Agriculture,Urban Infrastructure,0,12,1.0
2015 to 2016,Agriculture,Wetland,0,13,0.0
2015 to 2016,Beach and Dune,Forest Plantation,1,2,0.0
2015 to 2016,Beach and Dune,Grassland,1,3,0.0
2015 to 2016,Beach and Dune,Mining,1,4,0.0
2015 to 2016,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2015 to 2016,Beach and Dune,Natural Forest,1,6,0.0
2015 to 2016,Beach and Dune,Non Observed,1,7,0.0
2015 to 2016,Beach and Dune,Other Non Vegetated Area,1,8,0.0
2015 to 2016,Beach and Dune,Pasture,1,9,0.0
2015 to 2016,Beach and Dune,"River, Lake and Ocean",1,10,1.0
2015 to 2016,Beach and Dune,Salt flat,1,11,0.0
2015 to 2016,Beach and Dune,Urban Infrastructure,1,12,0.0
2015 to 2016,Beach and Dune,Wetland,1,13,0.0
2015 to 2016,Forest Plantation,Grassland,2,3,237.0
2015 to 2016,Forest Plantation,Mining,2,4,0.0
2015 to 2016,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2015 to 2016,Forest Plantation,Natural Forest,2,6,0.0
2015 to 2016,Forest Plantation,Non Observed,2,7,0.0
2015 to 2016,Forest Plantation,Other Non Vegetated Area,2,8,0.0
2015 to 2016,Forest Plantation,Pasture,2,9,0.0
2015 to 2016,Forest Plantation,"River, Lake and Ocean",2,10,0.0
2015 to 2016,Forest Plantation,Salt flat,2,11,0.0
2015 to 2016,Forest Plantation,Urban Infrastructure,2,12,0.0
2015 to 2016,Forest Plantation,Wetland,2,13,0.0
2015 to 2016,Grassland,Mining,3,4,2.0
2015 to 2016,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2015 to 2016,Grassland,Natural Forest,3,6,0.0
2015 to 2016,Grassland,Non Observed,3,7,18.0
2015 to 2016,Grassland,Other Non Vegetated Area,3,8,14.0
2015 to 2016,Grassland,Pasture,3,9,14.0
2015 to 2016,Grassland,"River, Lake and Ocean",3,10,28589.0
2015 to 2016,Grassland,Salt flat,3,11,329.0
2015 to 2016,Grassland,Urban Infrastructure,3,12,2.0
2015 to 2016,Grassland,Wetland,3,13,0.0
2015 to 2016,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2015 to 2016,Mining,Natural Forest,4,6,0.0
2015 to 2016,Mining,Non Observed,4,7,0.0
2015 to 2016,Mining,Other Non Vegetated Area,4,8,0.0
2015 to 2016,Mining,Pasture,4,9,0.0
2015 to 2016,Mining,"River, Lake and Ocean",4,10,2.0
2015 to 2016,Mining,Salt flat,4,11,0.0
2015 to 2016,Mining,Urban Infrastructure,4,12,0.0
2015 to 2016,Mining,Wetland,4,13,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2015 to 2016,Natural Forest,Non Observed,6,7,59.0
2015 to 2016,Natural Forest,Other Non Vegetated Area,6,8,12.0
2015 to 2016,Natural Forest,Pasture,6,9,12.0
2015 to 2016,Natural Forest,"River, Lake and Ocean",6,10,53684.0
2015 to 2016,Natural Forest,Salt flat,6,11,3.0
2015 to 2016,Natural Forest,Urban Infrastructure,6,12,2.0
2015 to 2016,Natural Forest,Wetland,6,13,0.0
2015 to 2016,Non Observed,Other Non Vegetated Area,7,8,0.0
2015 to 2016,Non Observed,Pasture,7,9,0.0
2015 to 2016,Non Observed,"River, Lake and Ocean",7,10,16.0
2015 to 2016,Non Observed,Salt flat,7,11,1.0
2015 to 2016,Non Observed,Urban Infrastructure,7,12,0.0
2015 to 2016,Non Observed,Wetland,7,13,0.0
2015 to 2016,Other Non Vegetated Area,Pasture,8,9,166.0
2015 to 2016,Other Non Vegetated Area,"River, Lake and Ocean",8,10,3.0
2015 to 2016,Other Non Vegetated Area,Salt flat,8,11,0.0
2015 to 2016,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2015 to 2016,Other Non Vegetated Area,Wetland,8,13,0.0
2015 to 2016,Pasture,"River, Lake and Ocean",9,10,31038.0
2015 to 2016,Pasture,Salt flat,9,11,2.0
2015 to 2016,Pasture,Urban Infrastructure,9,12,2.0
2015 to 2016,Pasture,Wetland,9,13,0.0
2015 to 2016,"River, Lake and Ocean",Salt flat,10,11,15.0
2015 to 2016,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
2015 to 2016,"River, Lake and Ocean",Wetland,10,13,0.0
2015 to 2016,Salt flat,Urban Infrastructure,11,12,1.0
2015 to 2016,Salt flat,Wetland,11,13,0.0
2015 to 2016,Urban Infrastructure,Wetland,12,13,0.0
2016 to 2017,Agriculture,Beach and Dune,0,1,0.0
2016 to 2017,Agriculture,Forest Plantation,0,2,36.0
2016 to 2017,Agriculture,Grassland,0,3,11127.0
2016 to 2017,Agriculture,Mining,0,4,0.0
2016 to 2017,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2016 to 2017,Agriculture,Natural Forest,0,6,7759.0
2016 to 2017,Agriculture,Non Observed,0,7,0.0
2016 to 2017,Agriculture,Other Non Vegetated Area,0,8,2.0
2016 to 2017,Agriculture,Pasture,0,9,52871.0
2016 to 2017,Agriculture,"River, Lake and Ocean",0,10,306.0
2016 to 2017,Agriculture,Salt flat,0,11,1.0
2016 to 2017,Agriculture,Urban Infrastructure,0,12,1.0
2016 to 2017,Agriculture,Wetland,0,13,0.0
2016 to 2017,Beach and Dune,Forest Plantation,1,2,0.0
2016 to 2017,Beach and Dune,Grassland,1,3,0.0
2016 to 2017,Beach and Dune,Mining,1,4,0.0
2016 to 2017,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2016 to 2017,Beach and Dune,Natural Forest,1,6,0.0
2016 to 2017,Beach and Dune,Non Observed,1,7,0.0
2016 to 2017,Beach and Dune,Other Non Vegetated Area,1,8,0.0
2016 to 2017,Beach and Dune,Pasture,1,9,0.0
2016 to 2017,Beach and Dune,"River, Lake and Ocean",1,10,0.0
2016 to 2017,Beach and Dune,Salt flat,1,11,0.0
2016 to 2017,Beach and Dune,Urban Infrastructure,1,12,0.0
2016 to 2017,Beach and Dune,Wetland,1,13,0.0
2016 to 2017,Forest Plantation,Grassland,2,3,34.0
2016 to 2017,Forest Plantation,Mining,2,4,0.0
2016 to 2017,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2016 to 2017,Forest Plantation,Natural Forest,2,6,0.0
2016 to 2017,Forest Plantation,Non Observed,2,7,0.0
2016 to 2017,Forest Plantation,Other Non Vegetated Area,2,8,0.0
2016 to 2017,Forest Plantation,Pasture,2,9,0.0
2016 to 2017,Forest Plantation,"River, Lake and Ocean",2,10,0.0
2016 to 2017,Forest Plantation,Salt flat,2,11,0.0
2016 to 2017,Forest Plantation,Urban Infrastructure,2,12,0.0
2016 to 2017,Forest Plantation,Wetland,2,13,0.0
2016 to 2017,Grassland,Mining,3,4,1.0
2016 to 2017,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2016 to 2017,Grassland,Natural Forest,3,6,0.0
2016 to 2017,Grassland,Non Observed,3,7,19.0
2016 to 2017,Grassland,Other Non Vegetated Area,3,8,19.0
2016 to 2017,Grassland,Pasture,3,9,19.0
2016 to 2017,Grassland,"River, Lake and Ocean",3,10,34872.0
2016 to 2017,Grassland,Salt flat,3,11,95.0
2016 to 2017,Grassland,Urban Infrastructure,3,12,2.0
2016 to 2017,Grassland,Wetland,3,13,0.0
2016 to 2017,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2016 to 2017,Mining,Natural Forest,4,6,0.0
2016 to 2017,Mining,Non Observed,4,7,0.0
2016 to 2017,Mining,Other Non Vegetated Area,4,8,0.0
2016 to 2017,Mining,Pasture,4,9,0.0
2016 to 2017,Mining,"River, Lake and Ocean",4,10,2.0
2016 to 2017,Mining,Salt flat,4,11,0.0
2016 to 2017,Mining,Urban Infrastructure,4,12,0.0
2016 to 2017,Mining,Wetland,4,13,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2016 to 2017,Natural Forest,Non Observed,6,7,53.0
2016 to 2017,Natural Forest,Other Non Vegetated Area,6,8,24.0
2016 to 2017,Natural Forest,Pasture,6,9,24.0
2016 to 2017,Natural Forest,"River, Lake and Ocean",6,10,69468.0
2016 to 2017,Natural Forest,Salt flat,6,11,3.0
2016 to 2017,Natural Forest,Urban Infrastructure,6,12,2.0
2016 to 2017,Natural Forest,Wetland,6,13,0.0
2016 to 2017,Non Observed,Other Non Vegetated Area,7,8,0.0
2016 to 2017,Non Observed,Pasture,7,9,0.0
2016 to 2017,Non Observed,"River, Lake and Ocean",7,10,13.0
2016 to 2017,Non Observed,Salt flat,7,11,0.0
2016 to 2017,Non Observed,Urban Infrastructure,7,12,0.0
2016 to 2017,Non Observed,Wetland,7,13,0.0
2016 to 2017,Other Non Vegetated Area,Pasture,8,9,102.0
2016 to 2017,Other Non Vegetated Area,"River, Lake and Ocean",8,10,7.0
2016 to 2017,Other Non Vegetated Area,Salt flat,8,11,0.0
2016 to 2017,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2016 to 2017,Other Non Vegetated Area,Wetland,8,13,0.0
2016 to 2017,Pasture,"River, Lake and Ocean",9,10,5845.0
2016 to 2017,Pasture,Salt flat,9,11,0.0
2016 to 2017,Pasture,Urban Infrastructure,9,12,0.0
2016 to 2017,Pasture,Wetland,9,13,0.0
2016 to 2017,"River, Lake and Ocean",Salt flat,10,11,2.0
2016 to 2017,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
2016 to 2017,"River, Lake and Ocean",Wetland,10,13,0.0
2016 to 2017,Salt flat,Urban Infrastructure,11,12,0.0
2016 to 2017,Salt flat,Wetland,11,13,0.0
2016 to 2017,Urban Infrastructure,Wetland,12,13,0.0
2017 to 2018,Agriculture,Beach and Dune,0,1,0.0
2017 to 2018,Agriculture,Forest Plantation,0,2,29.0
2017 to 2018,Agriculture,Grassland,0,3,15982.0
2017 to 2018,Agriculture,Mining,0,4,1.0
2017 to 2018,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2017 to 2018,Agriculture,Natural Forest,0,6,6411.0
2017 to 2018,Agriculture,Non Observed,0,7,0.0
2017 to 2018,Agriculture,Other Non Vegetated Area,0,8,6.0
2017 to 2018,Agriculture,Pasture,0,9,49595.0
2017 to 2018,Agriculture,"River, Lake and Ocean",0,10,1716.0
2017 to 2018,Agriculture,Salt flat,0,11,0.0
2017 to 2018,Agriculture,Urban Infrastructure,0,12,1.0
2017 to 2018,Agriculture,Wetland,0,13,0.0
2017 to 2018,Beach and Dune,Forest Plantation,1,2,0.0
2017 to 2018,Beach and Dune,Grassland,1,3,0.0
2017 to 2018,Beach and Dune,Mining,1,4,0.0
2017 to 2018,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2017 to 2018,Beach and Dune,Natural Forest,1,6,0.0
2017 to 2018,Beach and Dune,Non Observed,1,7,0.0
2017 to 2018,Beach and Dune,Other Non Vegetated Area,1,8,0.0
2017 to 2018,Beach and Dune,Pasture,1,9,0.0
2017 to 2018,Beach and Dune,"River, Lake and Ocean",1,10,0.0
2017 to 2018,Beach and Dune,Salt flat,1,11,0.0
2017 to 2018,Beach and Dune,Urban Infrastructure,1,12,0.0
2017 to 2018,Beach and Dune,Wetland,1,13,0.0
2017 to 2018,Forest Plantation,Grassland,2,3,27.0
2017 to 2018,Forest Plantation,Mining,2,4,0.0
2017 to 2018,Forest Plantation,Mosaic of Agriculture and Pasture,2,5,0.0
2017 to 2018,Forest Plantation,Natural Forest,2,6,0.0
2017 to 2018,Forest Plantation,Non Observed,2,7,0.0
2017 to 2018,Forest Plantation,Other Non Vegetated Area,2,8,0.0
2017 to 2018,Forest Plantation,Pasture,2,9,0.0
2017 to 2018,Forest Plantation,"River, Lake and Ocean",2,10,0.0
2017 to 2018,Forest Plantation,Salt flat,2,11,0.0
2017 to 2018,Forest Plantation,Urban Infrastructure,2,12,0.0
2017 to 2018,Forest Plantation,Wetland,2,13,0.0
2017 to 2018,Grassland,Mining,3,4,1.0
2017 to 2018,Grassland,Mosaic of Agriculture and Pasture,3,5,0.0
2017 to 2018,Grassland,Natural Forest,3,6,0.0
2017 to 2018,Grassland,Non Observed,3,7,19.0
2017 to 2018,Grassland,Other Non Vegetated Area,3,8,2.0
2017 to 2018,Grassland,Pasture,3,9,2.0
2017 to 2018,Grassland,"River, Lake and Ocean",3,10,59698.0
2017 to 2018,Grassland,Salt flat,3,11,31.0
2017 to 2018,Grassland,Urban Infrastructure,3,12,2.0
2017 to 2018,Grassland,Wetland,3,13,0.0
2017 to 2018,Mining,Mosaic of Agriculture and Pasture,4,5,0.0
2017 to 2018,Mining,Natural Forest,4,6,0.0
2017 to 2018,Mining,Non Observed,4,7,0.0
2017 to 2018,Mining,Other Non Vegetated Area,4,8,0.0
2017 to 2018,Mining,Pasture,4,9,0.0
2017 to 2018,Mining,"River, Lake and Ocean",4,10,7.0
2017 to 2018,Mining,Salt flat,4,11,0.0
2017 to 2018,Mining,Urban Infrastructure,4,12,0.0
2017 to 2018,Mining,Wetland,4,13,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Natural Forest,5,6,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Non Observed,5,7,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,5,8,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Pasture,5,9,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",5,10,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Salt flat,5,11,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Urban Infrastructure,5,12,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Wetland,5,13,0.0
2017 to 2018,Natural Forest,Non Observed,6,7,44.0
2017 to 2018,Natural Forest,Other Non Vegetated Area,6,8,7.0
2017 to 2018,Natural Forest,Pasture,6,9,7.0
2017 to 2018,Natural Forest,"River, Lake and Ocean",6,10,97263.0
2017 to 2018,Natural Forest,Salt flat,6,11,2.0
2017 to 2018,Natural Forest,Urban Infrastructure,6,12,2.0
2017 to 2018,Natural Forest,Wetland,6,13,0.0
2017 to 2018,Non Observed,Other Non Vegetated Area,7,8,0.0
2017 to 2018,Non Observed,Pasture,7,9,0.0
2017 to 2018,Non Observed,"River, Lake and Ocean",7,10,14.0
2017 to 2018,Non Observed,Salt flat,7,11,0.0
2017 to 2018,Non Observed,Urban Infrastructure,7,12,0.0
2017 to 2018,Non Observed,Wetland,7,13,0.0
2017 to 2018,Other Non Vegetated Area,Pasture,8,9,118.0
2017 to 2018,Other Non Vegetated Area,"River, Lake and Ocean",8,10,5.0
2017 to 2018,Other Non Vegetated Area,Salt flat,8,11,0.0
2017 to 2018,Other Non Vegetated Area,Urban Infrastructure,8,12,0.0
2017 to 2018,Other Non Vegetated Area,Wetland,8,13,0.0
2017 to 2018,Pasture,"River, Lake and Ocean",9,10,30126.0
2017 to 2018,Pasture,Salt flat,9,11,0.0
2017 to 2018,Pasture,Urban Infrastructure,9,12,0.0
2017 to 2018,Pasture,Wetland,9,13,0.0
2017 to 2018,"River, Lake and Ocean",Salt flat,10,11,4.0
2017 to 2018,"River, Lake and Ocean",Urban Infrastructure,10,12,1.0
2017 to 2018,"River, Lake and Ocean",Wetland,10,13,0.0
2017 to 2018,Salt flat,Urban Infrastructure,11,12,0.0
2017 to 2018,Salt flat,Wetland,11,13,0.0
2017 to 2018,Urban Infrastructure,Wetland,12,13,0.0
2018 to 2019,Agriculture,Beach and Dune,0,1,0.0
2018 to 2019,Agriculture,Forest Plantation,0,2,15.0
2018 to 2019,Agriculture,Grassland,0,3,20681.0
2018 to 2019,Agriculture,Mining,0,4,0.0
2018 to 2019,Agriculture,Mosaic of Agriculture and Pasture,0,5,0.0
2018 to 2019,Agriculture,Natural Forest,0,6,26987.0
2018 to 2019,Agriculture,Non Observed,0,7,0.0
2018 to 2019,Agriculture,Other Non Vegetated Area,0,8,114.0
2018 to 2019,Agriculture,Pasture,0,9,34437.0
2018 to 2019,Agriculture,"River, Lake and Ocean",0,10,2566.0
2018 to 2019,Agriculture,Salt flat,0,11,0.0
2018 to 2019,Agriculture,Urban Infrastructure,0,12,1.0
2018 to 2019,Agriculture,Wetland,0,13,0.0
2018 to 2019,Beach and Dune,Forest Plantation,1,2,0.0
2018 to 2019,Beach and Dune,Grassland,1,3,0.0
2018 to 2019,Beach and Dune,Mining,1,4,0.0
2018 to 2019,Beach and Dune,Mosaic of Agriculture and Pasture,1,5,0.0
2018 to 2019,Beach and Dune,Natural Forest,1,6,0.0
2018 to 2019,Beach and Dune,Non Observed,1,7,0.0
2018 to 2019,Beach and Dune,Other Non Vegetated Area,1,8,0.0
2018 to 2019,Beach and Dune,Pasture,1,9,0.0
2018 to 2019,Beach and Dune,"River, Lake and Ocean",1,10,0.0
2018 to 2019,Beach and Dune,Salt flat,1,11,1.0
